trike_id,expense_type,amount,tick
trike0,end_gas,4.262771363413384,1080
trike1,end_gas,4.0849805822125855,1080
trike2,end_gas,5.2627600176928455,1080
trike3,end_gas,4.268009323311651,1080
trike4,end_gas,5.459525531235615,1080
trike5,end_gas,3.013252815773958,1080
trike6,end_gas,4.5191069806333095,1080
trike7,end_gas,5.505207248665222,1080
trike8,end_gas,3.706045915826859,1080
trike9,end_gas,4.039551968858773,1080
trike10,end_gas,3.328288726230474,1080
trike11,end_gas,4.456297115173593,1080
trike12,end_gas,4.472096452722812,1080
trike13,end_gas,4.325537969896229,1080
trike14,end_gas,2.016485905977014,1080
trike15,end_gas,3.182320319313589,1080
trike16,end_gas,2.5029367243608296,1080
trike17,end_gas,2.2404943650190794,1080
trike18,end_gas,2.3668314525273013,1080
trike19,end_gas,2.9611056036828067,1080
trike20,end_gas,3.21616810369555,1080
trike21,end_gas,2.103137639430314,1080
trike22,end_gas,3.405569998339903,1080
trike23,end_gas,2.9221395773550007,1080
trike24,end_gas,3.473089566472793,1080
trike25,end_gas,2.5162278656091304,1080
trike26,end_gas,5.267658878505498,1080
trike27,end_gas,3.013896963045366,1080
trike28,end_gas,3.6271628119560293,1080
trike29,end_gas,3.1547998275306366,1080
trike30,end_gas,3.8269117880052876,1080
trike31,end_gas,4.332463830519253,1080
trike32,end_gas,2.330059319635964,1080
trike33,end_gas,2.996929491942112,1080
trike34,end_gas,3.8460886236111125,1080
trike35,end_gas,2.4904537316290063,1080
trike36,end_gas,3.2829568557977975,1080
trike37,end_gas,4.824832711214292,1080
trike38,end_gas,4.401209379087068,1080
trike39,end_gas,3.7836920080039103,1080
trike40,end_gas,4.383857895188943,1080
trike41,end_gas,3.814153788033654,1080
trike42,end_gas,3.616250519244796,1080
trike43,end_gas,3.3144896412775844,1080
trike44,end_gas,2.408631307067028,1080
trike45,end_gas,4.955916390552781,1080
trike46,end_gas,3.5493427555748367,1080
trike47,end_gas,2.020627061772263,1080
trike48,end_gas,3.273845749799585,1080
trike49,end_gas,4.039926058480342,1080
trike50,end_gas,5.396667684277764,1080
trike51,end_gas,2.4668783166962713,1080
trike52,end_gas,3.656551676669647,1080
trike53,end_gas,4.926941047476914,1080
trike54,end_gas,3.6038428162249643,1080
trike55,end_gas,3.0141637884458232,1080
trike56,end_gas,4.141466751711167,1080
trike57,end_gas,4.809124603251517,1080
trike58,end_gas,4.855566762159901,1080
trike59,end_gas,2.4774470094091177,1080
trike60,end_gas,4.301440281995801,1080
trike61,end_gas,2.0561876023121473,1080
trike62,end_gas,4.673117095020779,1080
trike63,end_gas,2.8914315316703525,1080
trike64,end_gas,3.4403653085778445,1080
trike0,daily_expense,[318.45286922],1080
trike1,daily_expense,[305.13304306],1080
trike2,daily_expense,[469.71044949],1080
trike3,daily_expense,[513.60215204],1080
trike4,daily_expense,[219.7625952],1080
trike5,daily_expense,[376.8888617],1080
trike6,daily_expense,[591.71457139],1080
trike7,daily_expense,[358.42680636],1080
trike8,daily_expense,[399.53690097],1080
trike9,daily_expense,[220.75508924],1080
trike10,daily_expense,[405.14945836],1080
trike11,daily_expense,[153.36212626],1080
trike12,daily_expense,[352.13834934],1080
trike13,daily_expense,[357.65005882],1080
trike14,daily_expense,[153.1965452],1080
trike15,daily_expense,[350.90320289],1080
trike16,daily_expense,[380.87712827],1080
trike17,daily_expense,[470.99537849],1080
trike18,daily_expense,[894.35508022],1080
trike19,daily_expense,[926.33019058],1080
trike20,daily_expense,[486.88656065],1080
trike21,daily_expense,[260.64182668],1080
trike22,daily_expense,[240.34524688],1080
trike23,daily_expense,[204.87125865],1080
trike24,daily_expense,[113.23130033],1080
trike25,daily_expense,[106.54291627],1080
trike26,daily_expense,[321.67714217],1080
trike27,daily_expense,[146.01708177],1080
trike28,daily_expense,[278.99984728],1080
trike29,daily_expense,[460.117307],1080
trike30,daily_expense,[336.95305142],1080
trike31,daily_expense,[556.01371691],1080
trike32,daily_expense,[284.54907807],1080
trike33,daily_expense,[934.66823127],1080
trike34,daily_expense,[606.59185544],1080
trike35,daily_expense,[419.37842802],1080
trike36,daily_expense,[328.2210975],1080
trike37,daily_expense,[258.81839713],1080
trike38,daily_expense,[422.52693914],1080
trike39,daily_expense,[594.10249624],1080
trike40,daily_expense,[389.9139866],1080
trike41,daily_expense,[606.08083628],1080
trike42,daily_expense,[600.2944974],1080
trike43,daily_expense,[327.01613081],1080
trike44,daily_expense,[338.21991714],1080
trike45,daily_expense,[476.56498862],1080
trike46,daily_expense,[249.48358801],1080
trike47,daily_expense,[442.56646599],1080
trike48,daily_expense,[248.70762291],1080
trike49,daily_expense,[155.44607339],1080
trike50,daily_expense,[446.59568759],1080
trike51,daily_expense,[141.64092914],1080
trike52,daily_expense,[129.41754576],1080
trike53,daily_expense,[710.50542004],1080
trike54,daily_expense,[345.84533355],1080
trike55,daily_expense,[327.35856338],1080
trike56,daily_expense,[201.43005615],1080
trike57,daily_expense,[296.7413134],1080
trike58,daily_expense,[519.1034071],1080
trike59,daily_expense,[155.31562234],1080
trike60,daily_expense,[359.20643422],1080
trike61,daily_expense,[324.87150669],1080
trike62,daily_expense,[178.19201596],1080
trike63,daily_expense,[646.22972301],1080
trike64,daily_expense,[117.12078763],1080
