trike_id,hub_id,start_tick,end_tick
trike0,hub8,333,988
trike1,hub8,486,1080
trike2,hub8,460,1080
trike3,hub8,425,1080
trike4,hub8,338,1080
trike5,hub8,321,1080
trike6,hub8,339,1080
trike7,hub8,422,1080
trike8,hub8,306,1074
trike9,hub8,449,1080
trike10,hub7,503,1080
trike11,hub7,496,1080
trike12,hub7,292,1080
trike13,hub7,374,1080
trike14,hub7,519,765
trike15,hub6,376,1080
trike16,hub6,413,1080
trike17,hub6,308,1080
trike18,hub6,350,990
trike19,hub6,431,1078
trike20,hub5,448,1080
trike21,hub5,514,1080
trike22,hub5,291,1080
trike23,hub5,345,1080
trike24,hub5,384,1080
trike25,hub5,390,1080
trike26,hub5,472,1080
trike27,hub5,436,990
trike28,hub5,388,1080
trike29,hub5,406,1025
trike30,hub4,315,1080
trike31,hub4,339,1080
trike32,hub4,353,852
trike33,hub4,439,1080
trike34,hub4,471,1011
trike35,hub3,356,1080
trike36,hub3,440,995
trike37,hub3,334,1080
trike38,hub3,270,1080
trike39,hub3,345,1080
trike40,hub2,360,1080
trike41,hub2,289,1080
trike42,hub2,430,1080
trike43,hub2,443,1080
trike44,hub2,350,1080
trike45,hub1,338,1080
trike46,hub1,419,956
trike47,hub1,384,1080
trike48,hub1,386,1080
trike49,hub1,504,1080
trike50,hub1,306,1080
trike51,hub1,534,1080
trike52,hub1,404,859
trike53,hub1,441,1080
trike54,hub1,373,1080
trike55,hub1,487,1007
trike56,hub1,444,1049
trike57,hub1,290,1080
trike58,hub1,280,1080
trike59,hub1,390,957
trike60,hub0,428,1080
trike61,hub0,323,1080
trike62,hub0,293,1080
trike63,hub0,317,1080
trike64,hub0,345,1080
