trike_id,expense_type,amount,tick
trike0,end_gas,3.179263969390037,1080
trike1,end_gas,4.491092111286774,1080
trike2,end_gas,4.37560283409077,1080
trike3,end_gas,3.911586061616832,1080
trike4,end_gas,3.3142766108583714,1080
trike5,end_gas,5.072535513780125,1080
trike6,end_gas,4.387933869911083,1080
trike7,end_gas,4.2391683829049365,1080
trike8,end_gas,3.146863941684703,1080
trike9,end_gas,5.586711834110782,1080
trike10,end_gas,3.333651072035601,1080
trike11,end_gas,6.033771824701204,1080
trike12,end_gas,2.8324484638768403,1080
trike13,end_gas,4.03199450493531,1080
trike14,end_gas,4.475881605787596,1080
trike15,end_gas,3.376173222688314,1080
trike16,end_gas,3.824919183836755,1080
trike17,end_gas,2.1906675687328914,1080
trike18,end_gas,1.7080512167366797,1080
trike19,end_gas,2.7413257597002327,1080
trike20,end_gas,1.547774361912188,1080
trike21,end_gas,4.246596922268843,1080
trike22,end_gas,4.5027915723295004,1080
trike23,end_gas,3.587496818183394,1080
trike24,end_gas,3.2754923811938177,1080
trike25,end_gas,3.7045338659113916,1080
trike26,end_gas,4.375976882707881,1080
trike27,end_gas,3.0585140581749144,1080
trike28,end_gas,3.715848796150056,1080
trike29,end_gas,2.915803732907165,1080
trike30,end_gas,4.23076026504104,1080
trike31,end_gas,2.9362732058424137,1080
trike32,end_gas,5.427041779048667,1080
trike33,end_gas,3.240719725534615,1080
trike34,end_gas,3.8977165670074596,1080
trike35,end_gas,2.8757303142958492,1080
trike36,end_gas,3.4027737971892678,1080
trike37,end_gas,2.1200068158937415,1080
trike38,end_gas,3.5924154311138823,1080
trike39,end_gas,3.7602271036384596,1080
trike40,end_gas,3.0483615629585166,1080
trike41,end_gas,4.297331777237951,1080
trike42,end_gas,1.9410708723946728,1080
trike43,end_gas,3.147301693498355,1080
trike44,end_gas,2.5705172690540623,1080
trike45,end_gas,4.78167385789103,1080
trike46,end_gas,3.2567861319599656,1080
trike47,end_gas,4.075740619280863,1080
trike48,end_gas,6.055328081584949,1080
trike49,end_gas,3.1368429878320465,1080
trike50,end_gas,2.083763508637453,1080
trike51,end_gas,4.8233158933620714,1080
trike52,end_gas,1.8041310961865624,1080
trike53,end_gas,1.0480591047676564,1080
trike54,end_gas,2.85359064252829,1080
trike55,end_gas,4.751023599464572,1080
trike56,end_gas,3.273020153888801,1080
trike57,end_gas,4.493412062756677,1080
trike58,end_gas,2.837012116562153,1080
trike59,end_gas,4.123104697116507,1080
trike60,end_gas,3.651338747718546,1080
trike61,end_gas,1.810468800939882,1080
trike62,end_gas,4.400606057549486,1080
trike63,end_gas,4.008001109137299,1080
trike64,end_gas,3.256726597533948,1080
trike0,daily_expense,[206.44168073],1080
trike1,daily_expense,[392.07242329],1080
trike2,daily_expense,[364.25015615],1080
trike3,daily_expense,[615.19576478],1080
trike4,daily_expense,[1092.4219716],1080
trike5,daily_expense,[548.62334242],1080
trike6,daily_expense,[207.82551291],1080
trike7,daily_expense,[175.83060594],1080
trike8,daily_expense,[242.02012247],1080
trike9,daily_expense,[237.16616027],1080
trike10,daily_expense,[334.08295283],1080
trike11,daily_expense,[297.91066092],1080
trike12,daily_expense,[246.88005816],1080
trike13,daily_expense,[335.18389533],1080
trike14,daily_expense,[358.38065821],1080
trike15,daily_expense,[1430.80014788],1080
trike16,daily_expense,[542.65323563],1080
trike17,daily_expense,[918.82146376],1080
trike18,daily_expense,[572.99900665],1080
trike19,daily_expense,[1182.50496742],1080
trike20,daily_expense,[388.46564592],1080
trike21,daily_expense,[133.040395],1080
trike22,daily_expense,[229.16194236],1080
trike23,daily_expense,[308.4848598],1080
trike24,daily_expense,[286.59086367],1080
trike25,daily_expense,[353.14562407],1080
trike26,daily_expense,[383.96986936],1080
trike27,daily_expense,[429.07692921],1080
trike28,daily_expense,[549.09767967],1080
trike29,daily_expense,[284.04363516],1080
trike30,daily_expense,[895.1240414],1080
trike31,daily_expense,[386.61721103],1080
trike32,daily_expense,[671.08019635],1080
trike33,daily_expense,[218.32079124],1080
trike34,daily_expense,[231.96958547],1080
trike35,daily_expense,[427.44292212],1080
trike36,daily_expense,[447.41760274],1080
trike37,daily_expense,[399.18894533],1080
trike38,daily_expense,[684.5191162],1080
trike39,daily_expense,[437.33319347],1080
trike40,daily_expense,[231.87031314],1080
trike41,daily_expense,[849.07149058],1080
trike42,daily_expense,[193.24470646],1080
trike43,daily_expense,[302.46227779],1080
trike44,daily_expense,[271.76670166],1080
trike45,daily_expense,[528.58525288],1080
trike46,daily_expense,[865.39164662],1080
trike47,daily_expense,[745.12506352],1080
trike48,daily_expense,[481.20070114],1080
trike49,daily_expense,[711.76820084],1080
trike50,daily_expense,[212.19231603],1080
trike51,daily_expense,[166.93164159],1080
trike52,daily_expense,[851.73123617],1080
trike53,daily_expense,[480.4441146],1080
trike54,daily_expense,[797.03454585],1080
trike55,daily_expense,[386.4030167],1080
trike56,daily_expense,[166.7312838],1080
trike57,daily_expense,[433.12498555],1080
trike58,daily_expense,[813.18240679],1080
trike59,daily_expense,[418.13862824],1080
trike60,daily_expense,[464.77423023],1080
trike61,daily_expense,[309.03717472],1080
trike62,daily_expense,[1158.2893857],1080
trike63,daily_expense,[74.4762989],1080
trike64,daily_expense,[584.1148432],1080
