trike_id,expense_type,amount,tick
trike0,end_gas,2.0563964369836456,1080
trike1,end_gas,3.1585507981083945,1080
trike2,end_gas,3.3316234789365815,1080
trike3,end_gas,5.508055635913458,1080
trike4,end_gas,4.23750672800362,1080
trike5,end_gas,4.063493906487834,1080
trike6,end_gas,4.97043761079842,1080
trike7,end_gas,4.2895943496717726,1080
trike8,end_gas,4.98215163948043,1080
trike9,end_gas,2.8122998397994707,1080
trike10,end_gas,4.724660277135853,1080
trike11,end_gas,3.310719807078051,1080
trike12,end_gas,2.3030712157927096,1080
trike13,end_gas,4.121810248682065,1080
trike14,end_gas,3.265300931301809,1080
trike15,end_gas,2.036148193897771,1080
trike16,end_gas,3.79255415602423,1080
trike17,end_gas,4.298657789173134,1080
trike18,end_gas,3.6569312033912102,1080
trike19,end_gas,2.4264785531003548,1080
trike20,end_gas,4.672469229146041,1080
trike21,end_gas,3.9800867356697376,1080
trike22,end_gas,5.49385031840415,1080
trike23,end_gas,4.511632616253556,1080
trike24,end_gas,3.61085733363452,1080
trike25,end_gas,2.7694962003498818,1080
trike26,end_gas,3.489621841628733,1080
trike27,end_gas,3.082228622835535,1080
trike28,end_gas,3.92863980169995,1080
trike29,end_gas,2.563214501911169,1080
trike30,end_gas,3.8247593083164424,1080
trike31,end_gas,4.353589186645946,1080
trike32,end_gas,4.066058773258556,1080
trike33,end_gas,4.739429873191382,1080
trike34,end_gas,5.443628156006944,1080
trike35,end_gas,2.86445400785125,1080
trike36,end_gas,5.11185022668334,1080
trike37,end_gas,5.306005791103324,1080
trike38,end_gas,5.075634019553053,1080
trike39,end_gas,4.2094449425806655,1080
trike40,end_gas,3.6682920751821957,1080
trike41,end_gas,2.97869661720004,1080
trike42,end_gas,3.9425459277192005,1080
trike43,end_gas,3.4616789037992204,1080
trike44,end_gas,3.9183610156912145,1080
trike45,end_gas,5.452799498578639,1080
trike46,end_gas,4.544933492544316,1080
trike47,end_gas,3.626099962094011,1080
trike48,end_gas,5.284510215780192,1080
trike49,end_gas,5.537640885969098,1080
trike50,end_gas,4.7824712431654515,1080
trike51,end_gas,4.113174781364734,1080
trike52,end_gas,4.632474731047739,1080
trike53,end_gas,2.890381904117625,1080
trike54,end_gas,5.026962234165529,1080
trike55,end_gas,3.45835093070792,1080
trike56,end_gas,2.88738635767911,1080
trike57,end_gas,3.5155348240364823,1080
trike58,end_gas,2.8705679963821518,1080
trike59,end_gas,4.857007609503075,1080
trike60,end_gas,3.807459699748716,1080
trike61,end_gas,2.5992742973682454,1080
trike62,end_gas,4.18911274751794,1080
trike63,end_gas,2.7936620099701908,1080
trike64,end_gas,2.1969476586877574,1080
trike0,daily_expense,[660.44335144],1080
trike1,daily_expense,[388.70718679],1080
trike2,daily_expense,[452.34700689],1080
trike3,daily_expense,[275.6014482],1080
trike4,daily_expense,[136.89842955],1080
trike5,daily_expense,[172.54530687],1080
trike6,daily_expense,[717.48988682],1080
trike7,daily_expense,[402.78673728],1080
trike8,daily_expense,[202.75608551],1080
trike9,daily_expense,[334.01038201],1080
trike10,daily_expense,[204.2845607],1080
trike11,daily_expense,[672.68104447],1080
trike12,daily_expense,[609.77329673],1080
trike13,daily_expense,[477.74088],1080
trike14,daily_expense,[695.5277405],1080
trike15,daily_expense,[206.41968274],1080
trike16,daily_expense,[384.34495265],1080
trike17,daily_expense,[239.92302583],1080
trike18,daily_expense,[152.60954748],1080
trike19,daily_expense,[111.6701089],1080
trike20,daily_expense,[212.5090185],1080
trike21,daily_expense,[699.4102297],1080
trike22,daily_expense,[516.66733515],1080
trike23,daily_expense,[506.31759512],1080
trike24,daily_expense,[799.72025199],1080
trike25,daily_expense,[193.47925639],1080
trike26,daily_expense,[392.98719405],1080
trike27,daily_expense,[506.75287583],1080
trike28,daily_expense,[1344.15159449],1080
trike29,daily_expense,[187.12465785],1080
trike30,daily_expense,[428.09981461],1080
trike31,daily_expense,[316.61136925],1080
trike32,daily_expense,[720.4685215],1080
trike33,daily_expense,[227.98555258],1080
trike34,daily_expense,[884.16442164],1080
trike35,daily_expense,[281.08072687],1080
trike36,daily_expense,[167.60687739],1080
trike37,daily_expense,[305.99272323],1080
trike38,daily_expense,[540.23019815],1080
trike39,daily_expense,[666.58206314],1080
trike40,daily_expense,[777.38888044],1080
trike41,daily_expense,[840.10201515],1080
trike42,daily_expense,[76.25282794],1080
trike43,daily_expense,[350.17926295],1080
trike44,daily_expense,[561.1220405],1080
trike45,daily_expense,[528.03710568],1080
trike46,daily_expense,[563.24942183],1080
trike47,daily_expense,[376.15254935],1080
trike48,daily_expense,[349.74728959],1080
trike49,daily_expense,[369.97187598],1080
trike50,daily_expense,[329.62726622],1080
trike51,daily_expense,[343.55804029],1080
trike52,daily_expense,[226.0714663],1080
trike53,daily_expense,[340.97210195],1080
trike54,daily_expense,[317.28285355],1080
trike55,daily_expense,[206.40173344],1080
trike56,daily_expense,[246.28139071],1080
trike57,daily_expense,[236.73312052],1080
trike58,daily_expense,[462.17153593],1080
trike59,daily_expense,[645.64876853],1080
trike60,daily_expense,[267.61986377],1080
trike61,daily_expense,[129.06611455],1080
trike62,daily_expense,[316.02184369],1080
trike63,daily_expense,[82.25464874],1080
trike64,daily_expense,[356.4172389],1080
