trike_id,expense_type,amount,tick
trike0,end_gas,3.1535454298974543,1080
trike1,end_gas,4.840998645483816,1080
trike2,end_gas,5.987076985369849,1080
trike3,end_gas,3.8247621603029365,1080
trike4,end_gas,4.435990690961633,1080
trike5,end_gas,3.975600557547688,1080
trike6,end_gas,3.1264481806221522,1080
trike7,end_gas,6.171424344574711,1080
trike8,end_gas,3.7495420726215363,1080
trike9,end_gas,5.192989010509215,1080
trike10,end_gas,4.156343366365645,1080
trike11,end_gas,3.8965105513343046,1080
trike12,end_gas,2.7941314194995854,1080
trike13,end_gas,3.141714634368666,1080
trike14,end_gas,1.0783469750461887,1080
trike15,end_gas,2.433936313635908,1080
trike16,end_gas,3.4513669755025846,1080
trike17,end_gas,3.744334879684848,1080
trike18,end_gas,2.103541476132946,1080
trike19,end_gas,2.006870319571883,1080
trike20,end_gas,2.5974538862111864,1080
trike21,end_gas,3.502672136448637,1080
trike22,end_gas,3.195553603099668,1080
trike23,end_gas,3.006254224979557,1080
trike24,end_gas,3.571050207462412,1080
trike25,end_gas,4.28968073979681,1080
trike26,end_gas,1.4746313100848556,1080
trike27,end_gas,3.7729354006875275,1080
trike28,end_gas,2.484905876762228,1080
trike29,end_gas,3.015944829663853,1080
trike30,end_gas,3.1931708695139673,1080
trike31,end_gas,3.2064610157121973,1080
trike32,end_gas,2.431740459515441,1080
trike33,end_gas,3.9069245548489686,1080
trike34,end_gas,4.08919229048652,1080
trike35,end_gas,4.960959962353211,1080
trike36,end_gas,2.265392075639029,1080
trike37,end_gas,1.8469384990556919,1080
trike38,end_gas,4.178150251782235,1080
trike39,end_gas,5.066870988370406,1080
trike40,end_gas,2.9713496446706524,1080
trike41,end_gas,6.027517573409553,1080
trike42,end_gas,3.498067546919713,1080
trike43,end_gas,3.5213557583476427,1080
trike44,end_gas,5.374340967949852,1080
trike45,end_gas,3.7341773803704386,1080
trike46,end_gas,3.614392725824387,1080
trike47,end_gas,2.9247149343304533,1080
trike48,end_gas,4.303612269735055,1080
trike49,end_gas,4.536366035553617,1080
trike50,end_gas,3.8168057450377617,1080
trike51,end_gas,2.462006392481654,1080
trike52,end_gas,2.680964592984794,1080
trike53,end_gas,2.9588057798800667,1080
trike54,end_gas,2.2766719082261306,1080
trike55,end_gas,1.9375448139957372,1080
trike56,end_gas,5.040822697333587,1080
trike57,end_gas,4.3305752841724905,1080
trike58,end_gas,3.7468942793763653,1080
trike59,end_gas,5.6349600205878865,1080
trike60,end_gas,3.2497902350935823,1080
trike61,end_gas,2.1784351918591742,1080
trike62,end_gas,3.981967099048683,1080
trike63,end_gas,3.039109157301613,1080
trike64,end_gas,5.261819035012987,1080
trike0,daily_expense,[379.09560229],1080
trike1,daily_expense,[454.00197593],1080
trike2,daily_expense,[212.35489784],1080
trike3,daily_expense,[703.51067596],1080
trike4,daily_expense,[277.76533532],1080
trike5,daily_expense,[867.98198114],1080
trike6,daily_expense,[190.82835044],1080
trike7,daily_expense,[229.3864952],1080
trike8,daily_expense,[259.3875945],1080
trike9,daily_expense,[96.34431596],1080
trike10,daily_expense,[823.70931885],1080
trike11,daily_expense,[670.86677395],1080
trike12,daily_expense,[459.77963877],1080
trike13,daily_expense,[884.21280478],1080
trike14,daily_expense,[697.73756596],1080
trike15,daily_expense,[107.06474363],1080
trike16,daily_expense,[134.62675514],1080
trike17,daily_expense,[144.90305819],1080
trike18,daily_expense,[129.12566741],1080
trike19,daily_expense,[440.8073165],1080
trike20,daily_expense,[309.7969867],1080
trike21,daily_expense,[747.31728618],1080
trike22,daily_expense,[364.82701773],1080
trike23,daily_expense,[645.88714829],1080
trike24,daily_expense,[307.75229009],1080
trike25,daily_expense,[399.77692439],1080
trike26,daily_expense,[341.13764233],1080
trike27,daily_expense,[360.93626474],1080
trike28,daily_expense,[120.22461328],1080
trike29,daily_expense,[227.05120726],1080
trike30,daily_expense,[1269.36387892],1080
trike31,daily_expense,[532.09664684],1080
trike32,daily_expense,[289.96359592],1080
trike33,daily_expense,[295.33421437],1080
trike34,daily_expense,[414.36498547],1080
trike35,daily_expense,[186.26354981],1080
trike36,daily_expense,[405.40113201],1080
trike37,daily_expense,[499.88317677],1080
trike38,daily_expense,[1024.2726364],1080
trike39,daily_expense,[413.33871338],1080
trike40,daily_expense,[824.35808922],1080
trike41,daily_expense,[152.28289396],1080
trike42,daily_expense,[198.19835093],1080
trike43,daily_expense,[141.89375932],1080
trike44,daily_expense,[256.77200717],1080
trike45,daily_expense,[301.34882491],1080
trike46,daily_expense,[421.07531344],1080
trike47,daily_expense,[2122.26450956],1080
trike48,daily_expense,[351.33655355],1080
trike49,daily_expense,[427.73190352],1080
trike50,daily_expense,[196.9228858],1080
trike51,daily_expense,[190.96940094],1080
trike52,daily_expense,[299.18875463],1080
trike53,daily_expense,[219.49062558],1080
trike54,daily_expense,[581.93609285],1080
trike55,daily_expense,[723.20538202],1080
trike56,daily_expense,[508.50066493],1080
trike57,daily_expense,[244.49735933],1080
trike58,daily_expense,[382.05806269],1080
trike59,daily_expense,[107.2925088],1080
trike60,daily_expense,[508.06009302],1080
trike61,daily_expense,[323.91096733],1080
trike62,daily_expense,[232.0980267],1080
trike63,daily_expense,[458.75137912],1080
trike64,daily_expense,[599.62263037],1080
