trike_id,hub_id,start_tick,end_tick
trike0,hub8,262,1080
trike1,hub8,435,910
trike2,hub8,547,1080
trike3,hub8,406,1080
trike4,hub8,395,826
trike5,hub8,719,1080
trike6,hub8,449,1080
trike7,hub8,450,1080
trike8,hub8,429,961
trike9,hub8,316,1080
trike10,hub7,408,974
trike11,hub7,359,1080
trike12,hub7,531,1018
trike13,hub7,508,1080
trike14,hub7,406,1070
trike15,hub6,353,1080
trike16,hub6,337,1080
trike17,hub6,228,1080
trike18,hub6,403,1080
trike19,hub6,431,1080
trike20,hub5,406,1080
trike21,hub5,623,1080
trike22,hub5,425,1080
trike23,hub5,258,1080
trike24,hub5,421,1080
trike25,hub5,457,1080
trike26,hub5,312,1080
trike27,hub5,421,1080
trike28,hub5,435,1002
trike29,hub5,334,1080
trike30,hub4,384,1080
trike31,hub4,537,1080
trike32,hub4,471,1073
trike33,hub4,540,1080
trike34,hub4,381,1080
trike35,hub3,514,1080
trike36,hub3,442,1080
trike37,hub3,262,1080
trike38,hub3,306,1039
trike39,hub3,333,1080
trike40,hub2,309,1080
trike41,hub2,413,833
trike42,hub2,391,1080
trike43,hub2,554,1080
trike44,hub2,404,1080
trike45,hub1,423,1080
trike46,hub1,328,1080
trike47,hub1,412,1080
trike48,hub1,362,968
trike49,hub1,366,1080
trike50,hub1,524,1080
trike51,hub1,609,1080
trike52,hub1,267,1071
trike53,hub1,424,1080
trike54,hub1,452,1080
trike55,hub1,349,1080
trike56,hub1,459,1080
trike57,hub1,349,1080
trike58,hub1,377,1080
trike59,hub1,322,1080
trike60,hub0,378,1080
trike61,hub0,349,1080
trike62,hub0,671,1080
trike63,hub0,377,1080
trike64,hub0,338,1080
