trike_id,hub_id,start_tick,end_tick
trike0,hub8,324,1080
trike1,hub8,407,1080
trike2,hub8,332,980
trike3,hub8,331,1016
trike4,hub8,540,1080
trike5,hub8,323,1080
trike6,hub8,536,928
trike7,hub8,378,1080
trike8,hub8,357,1080
trike9,hub8,322,1080
trike10,hub7,378,1080
trike11,hub7,515,1080
trike12,hub7,447,1080
trike13,hub7,426,1080
trike14,hub7,428,1080
trike15,hub6,376,1080
trike16,hub6,333,1080
trike17,hub6,380,1036
trike18,hub6,392,1080
trike19,hub6,450,1080
trike20,hub5,351,1080
trike21,hub5,321,1080
trike22,hub5,372,1069
trike23,hub5,355,1080
trike24,hub5,361,373
trike25,hub5,365,1080
trike26,hub5,316,1080
trike27,hub5,404,1080
trike28,hub5,482,1080
trike29,hub5,317,1080
trike30,hub4,314,1080
trike31,hub4,284,1078
trike32,hub4,536,1080
trike33,hub4,357,1080
trike34,hub4,269,1080
trike35,hub3,388,1080
trike36,hub3,358,1080
trike37,hub3,396,1080
trike38,hub3,277,1035
trike39,hub3,298,1080
trike40,hub2,478,1080
trike41,hub2,411,1080
trike42,hub2,286,1080
trike43,hub2,294,1080
trike44,hub2,539,1080
trike45,hub1,343,1080
trike46,hub1,274,1080
trike47,hub1,404,1080
trike48,hub1,510,1080
trike49,hub1,398,1073
trike50,hub1,674,1080
trike51,hub1,384,1008
trike52,hub1,295,1080
trike53,hub1,438,1080
trike54,hub1,380,1080
trike55,hub1,382,1080
trike56,hub1,502,1080
trike57,hub1,426,1080
trike58,hub1,458,746
trike59,hub1,328,1080
trike60,hub0,273,1080
trike61,hub0,360,1080
trike62,hub0,477,1080
trike63,hub0,667,1080
trike64,hub0,366,1080
