trike_id,hub_id,start_tick,end_tick
trike0,hub8,426,1080
trike1,hub8,575,1032
trike2,hub8,370,1080
trike3,hub8,381,812
trike4,hub8,450,937
trike5,hub8,343,959
trike6,hub8,247,1080
trike7,hub8,502,1022
trike8,hub8,562,1080
trike9,hub8,441,1080
trike10,hub7,365,1080
trike11,hub7,468,1080
trike12,hub7,273,1051
trike13,hub7,378,1080
trike14,hub7,452,1080
trike15,hub6,361,1080
trike16,hub6,437,1080
trike17,hub6,543,982
trike18,hub6,459,1080
trike19,hub6,469,1080
trike20,hub5,372,1080
trike21,hub5,428,1080
trike22,hub5,449,1030
trike23,hub5,412,1080
trike24,hub5,357,1080
trike25,hub5,416,1031
trike26,hub5,383,1080
trike27,hub5,292,1080
trike28,hub5,554,986
trike29,hub5,440,1080
trike30,hub4,482,1080
trike31,hub4,313,1080
trike32,hub4,454,1080
trike33,hub4,381,1020
trike34,hub4,541,1063
trike35,hub3,555,1080
trike36,hub3,372,1080
trike37,hub3,363,1080
trike38,hub3,342,1080
trike39,hub3,326,1080
trike40,hub2,307,1080
trike41,hub2,466,1080
trike42,hub2,283,868
trike43,hub2,358,1080
trike44,hub2,381,1080
trike45,hub1,439,1080
trike46,hub1,566,1080
trike47,hub1,467,1080
trike48,hub1,303,1080
trike49,hub1,257,1080
trike50,hub1,499,1080
trike51,hub1,246,1080
trike52,hub1,412,1080
trike53,hub1,420,1080
trike54,hub1,320,1080
trike55,hub1,373,1080
trike56,hub1,353,1080
trike57,hub1,302,1047
trike58,hub1,384,1080
trike59,hub1,278,1080
trike60,hub0,437,1080
trike61,hub0,265,1080
trike62,hub0,358,1080
trike63,hub0,376,1080
trike64,hub0,340,1080
