trike_id,hub_id,start_tick,end_tick
trike0,hub8,575,1080
trike1,hub8,391,1080
trike2,hub8,319,1080
trike3,hub8,256,1080
trike4,hub8,287,1080
trike5,hub8,366,1080
trike6,hub8,432,1080
trike7,hub8,492,1080
trike8,hub8,359,1080
trike9,hub8,473,1080
trike10,hub7,424,1080
trike11,hub7,353,1080
trike12,hub7,375,1080
trike13,hub7,452,1080
trike14,hub7,396,1080
trike15,hub6,457,1080
trike16,hub6,429,1080
trike17,hub6,460,1080
trike18,hub6,462,1080
trike19,hub6,515,1080
trike20,hub5,374,1080
trike21,hub5,414,1080
trike22,hub5,379,454
trike23,hub5,437,1080
trike24,hub5,478,1053
trike25,hub5,255,1080
trike26,hub5,615,1080
trike27,hub5,332,961
trike28,hub5,480,1080
trike29,hub5,321,1080
trike30,hub4,277,1080
trike31,hub4,355,1080
trike32,hub4,752,1080
trike33,hub4,459,1080
trike34,hub4,405,1080
trike35,hub3,358,1080
trike36,hub3,387,1080
trike37,hub3,361,1080
trike38,hub3,395,1074
trike39,hub3,338,1080
trike40,hub2,417,1080
trike41,hub2,449,1080
trike42,hub2,342,1080
trike43,hub2,513,1080
trike44,hub2,421,1080
trike45,hub1,567,1080
trike46,hub1,355,1080
trike47,hub1,350,1080
trike48,hub1,418,1080
trike49,hub1,382,1080
trike50,hub1,447,1080
trike51,hub1,522,1009
trike52,hub1,379,1080
trike53,hub1,395,1080
trike54,hub1,444,989
trike55,hub1,375,1032
trike56,hub1,512,1080
trike57,hub1,318,1080
trike58,hub1,329,1080
trike59,hub1,329,1080
trike60,hub0,277,699
trike61,hub0,340,1080
trike62,hub0,384,1080
trike63,hub0,373,1080
trike64,hub0,394,1080
