trike_id,hub_id,start_tick,end_tick
trike0,hub8,327,763
trike1,hub8,572,1080
trike2,hub8,424,1080
trike3,hub8,364,1019
trike4,hub8,446,982
trike5,hub8,446,1080
trike6,hub8,494,1080
trike7,hub8,463,873
trike8,hub8,547,1067
trike9,hub8,450,1080
trike10,hub7,296,1080
trike11,hub7,470,1080
trike12,hub7,503,1080
trike13,hub7,533,1080
trike14,hub7,415,1080
trike15,hub6,336,1080
trike16,hub6,460,955
trike17,hub6,590,836
trike18,hub6,484,1080
trike19,hub6,317,1080
trike20,hub5,410,1080
trike21,hub5,473,1080
trike22,hub5,354,1080
trike23,hub5,426,1080
trike24,hub5,356,1080
trike25,hub5,381,749
trike26,hub5,441,1080
trike27,hub5,349,1080
trike28,hub5,328,816
trike29,hub5,403,1080
trike30,hub4,513,994
trike31,hub4,432,1080
trike32,hub4,353,930
trike33,hub4,471,1080
trike34,hub4,319,1080
trike35,hub3,332,1080
trike36,hub3,642,837
trike37,hub3,386,1080
trike38,hub3,446,1080
trike39,hub3,297,1079
trike40,hub2,338,1080
trike41,hub2,405,1080
trike42,hub2,437,1080
trike43,hub2,401,1080
trike44,hub2,525,1080
trike45,hub1,393,1080
trike46,hub1,368,1080
trike47,hub1,379,1080
trike48,hub1,389,1080
trike49,hub1,396,1080
trike50,hub1,436,1012
trike51,hub1,362,1080
trike52,hub1,268,1080
trike53,hub1,347,1080
trike54,hub1,345,1080
trike55,hub1,493,1080
trike56,hub1,414,1080
trike57,hub1,302,1080
trike58,hub1,351,1080
trike59,hub1,398,1011
trike60,hub0,453,1080
trike61,hub0,435,972
trike62,hub0,392,1080
trike63,hub0,389,1080
trike64,hub0,360,1080
