trike_id,hub_id,start_tick,end_tick
trike0,hub8,389,1080
trike1,hub8,359,1080
trike2,hub8,243,1080
trike3,hub8,317,1080
trike4,hub8,393,1080
trike5,hub8,366,1080
trike6,hub8,388,1080
trike7,hub8,365,931
trike8,hub8,571,1080
trike9,hub8,468,1080
trike10,hub7,380,920
trike11,hub7,281,1009
trike12,hub7,353,1080
trike13,hub7,369,1080
trike14,hub7,343,1080
trike15,hub6,602,1080
trike16,hub6,415,1074
trike17,hub6,482,1080
trike18,hub6,594,1080
trike19,hub6,447,1080
trike20,hub5,459,1080
trike21,hub5,347,1080
trike22,hub5,467,1080
trike23,hub5,438,1080
trike24,hub5,313,1080
trike25,hub5,471,1080
trike26,hub5,438,834
trike27,hub5,354,1080
trike28,hub5,454,1080
trike29,hub5,368,1080
trike30,hub4,336,1080
trike31,hub4,402,1080
trike32,hub4,355,1066
trike33,hub4,425,1080
trike34,hub4,330,1080
trike35,hub3,374,1080
trike36,hub3,323,1011
trike37,hub3,366,1080
trike38,hub3,347,1080
trike39,hub3,373,1080
trike40,hub2,341,685
trike41,hub2,379,1070
trike42,hub2,372,1080
trike43,hub2,355,1023
trike44,hub2,310,1080
trike45,hub1,259,1080
trike46,hub1,417,1080
trike47,hub1,340,1080
trike48,hub1,402,1080
trike49,hub1,319,914
trike50,hub1,513,1080
trike51,hub1,620,873
trike52,hub1,518,1080
trike53,hub1,382,1080
trike54,hub1,506,1080
trike55,hub1,496,1080
trike56,hub1,200,923
trike57,hub1,365,1080
trike58,hub1,376,1080
trike59,hub1,365,1080
trike60,hub0,378,1037
trike61,hub0,409,1006
trike62,hub0,319,1080
trike63,hub0,324,1080
trike64,hub0,455,995
