trike_id,expense_type,amount,tick
trike0,end_gas,4.13480825428922,1080
trike1,end_gas,2.6467359529805,1080
trike2,end_gas,4.91708160270872,1080
trike3,end_gas,3.3576905721023214,1080
trike4,end_gas,5.159291320853501,1080
trike5,end_gas,3.889388876773986,1080
trike6,end_gas,4.5993732462177235,1080
trike7,end_gas,3.034994723021002,1080
trike8,end_gas,3.488125833785804,1080
trike9,end_gas,4.515603402546494,1080
trike10,end_gas,4.133833062397574,1080
trike11,end_gas,3.0037825493740633,1080
trike12,end_gas,3.2854183705335243,1080
trike13,end_gas,4.805219407877871,1080
trike14,end_gas,2.1538490962897945,1080
trike15,end_gas,4.39397760944173,1080
trike16,end_gas,1.7388191803649766,1080
trike17,end_gas,2.1526386397306636,1080
trike18,end_gas,3.2317625224602664,1080
trike19,end_gas,2.1191764157667445,1080
trike20,end_gas,2.644024224410515,1080
trike21,end_gas,3.3425396966017673,1080
trike22,end_gas,4.998422214477465,1080
trike23,end_gas,2.9422861760605263,1080
trike24,end_gas,1.7103150325836574,1080
trike25,end_gas,1.841644565119268,1080
trike26,end_gas,2.8800268338251223,1080
trike27,end_gas,4.682162442708256,1080
trike28,end_gas,5.4496529951997665,1080
trike29,end_gas,4.319895761718341,1080
trike30,end_gas,4.500602798491103,1080
trike31,end_gas,4.286577778071881,1080
trike32,end_gas,5.116591613971087,1080
trike33,end_gas,3.1304951503883047,1080
trike34,end_gas,5.491025302857986,1080
trike35,end_gas,3.0106381437386696,1080
trike36,end_gas,5.470670955535183,1080
trike37,end_gas,2.1874186026465834,1080
trike38,end_gas,4.1130612855937665,1080
trike39,end_gas,4.898303647384747,1080
trike40,end_gas,2.605187312510138,1080
trike41,end_gas,3.485026934291398,1080
trike42,end_gas,5.9624105152469005,1080
trike43,end_gas,4.870249227836741,1080
trike44,end_gas,4.472328326742979,1080
trike45,end_gas,3.2037040906168297,1080
trike46,end_gas,3.564966549740058,1080
trike47,end_gas,3.6711632738214575,1080
trike48,end_gas,2.8937910054997684,1080
trike49,end_gas,4.726920815595592,1080
trike50,end_gas,4.152850805078664,1080
trike51,end_gas,3.3144590439622186,1080
trike52,end_gas,4.168206173427296,1080
trike53,end_gas,2.8454124093601347,1080
trike54,end_gas,4.101863389800709,1080
trike55,end_gas,4.826057583950263,1080
trike56,end_gas,3.7303711973428255,1080
trike57,end_gas,2.356485208241273,1080
trike58,end_gas,3.4257646428233377,1080
trike59,end_gas,4.496064241966849,1080
trike60,end_gas,3.5384886183300357,1080
trike61,end_gas,4.03216270995133,1080
trike62,end_gas,5.304233203283626,1080
trike63,end_gas,3.8302035224225626,1080
trike64,end_gas,4.032148067549117,1080
trike0,daily_expense,[337.44614612],1080
trike1,daily_expense,[238.39059361],1080
trike2,daily_expense,[369.56911665],1080
trike3,daily_expense,[325.25893194],1080
trike4,daily_expense,[222.10146006],1080
trike5,daily_expense,[848.30704085],1080
trike6,daily_expense,[232.9329263],1080
trike7,daily_expense,[568.83443913],1080
trike8,daily_expense,[268.95815324],1080
trike9,daily_expense,[391.14176348],1080
trike10,daily_expense,[513.84670958],1080
trike11,daily_expense,[778.60333869],1080
trike12,daily_expense,[428.34912332],1080
trike13,daily_expense,[353.81551212],1080
trike14,daily_expense,[307.12445094],1080
trike15,daily_expense,[410.32047662],1080
trike16,daily_expense,[250.80452709],1080
trike17,daily_expense,[359.24478982],1080
trike18,daily_expense,[368.82387968],1080
trike19,daily_expense,[427.3834878],1080
trike20,daily_expense,[474.98964437],1080
trike21,daily_expense,[915.28225783],1080
trike22,daily_expense,[306.80484137],1080
trike23,daily_expense,[237.35663212],1080
trike24,daily_expense,[239.7454791],1080
trike25,daily_expense,[588.19034992],1080
trike26,daily_expense,[462.33379589],1080
trike27,daily_expense,[462.84464714],1080
trike28,daily_expense,[297.18962382],1080
trike29,daily_expense,[458.1575434],1080
trike30,daily_expense,[357.36000267],1080
trike31,daily_expense,[133.22275117],1080
trike32,daily_expense,[704.14994319],1080
trike33,daily_expense,[280.35814397],1080
trike34,daily_expense,[429.44830841],1080
trike35,daily_expense,[293.63589467],1080
trike36,daily_expense,[303.84905158],1080
trike37,daily_expense,[693.58808337],1080
trike38,daily_expense,[588.83215853],1080
trike39,daily_expense,[339.55505258],1080
trike40,daily_expense,[304.07198263],1080
trike41,daily_expense,[215.73046758],1080
trike42,daily_expense,[410.58581547],1080
trike43,daily_expense,[480.59951603],1080
trike44,daily_expense,[679.61203652],1080
trike45,daily_expense,[1079.71463827],1080
trike46,daily_expense,[466.01618983],1080
trike47,daily_expense,[336.60374736],1080
trike48,daily_expense,[421.06048947],1080
trike49,daily_expense,[510.08545502],1080
trike50,daily_expense,[299.15402198],1080
trike51,daily_expense,[219.04949351],1080
trike52,daily_expense,[556.70056573],1080
trike53,daily_expense,[1362.94083674],1080
trike54,daily_expense,[332.98592339],1080
trike55,daily_expense,[363.49753263],1080
trike56,daily_expense,[290.91413243],1080
trike57,daily_expense,[480.93947321],1080
trike58,daily_expense,[60.83355344],1080
trike59,daily_expense,[80.01784629],1080
trike60,daily_expense,[313.65389148],1080
trike61,daily_expense,[352.43030758],1080
trike62,daily_expense,[225.61376392],1080
trike63,daily_expense,[545.17215874],1080
trike64,daily_expense,[721.7566689],1080
