trike_id,hub_id,start_tick,end_tick
trike0,hub8,423,1080
trike1,hub8,414,1080
trike2,hub8,412,1047
trike3,hub8,332,1080
trike4,hub8,323,1080
trike5,hub8,394,1080
trike6,hub8,426,1080
trike7,hub8,452,1080
trike8,hub8,440,1080
trike9,hub8,476,1080
trike10,hub7,362,1080
trike11,hub7,357,1080
trike12,hub7,459,1080
trike13,hub7,360,948
trike14,hub7,526,920
trike15,hub6,296,1080
trike16,hub6,478,893
trike17,hub6,390,1080
trike18,hub6,397,1080
trike19,hub6,398,1080
trike20,hub5,375,864
trike21,hub5,369,1080
trike22,hub5,320,1080
trike23,hub5,366,913
trike24,hub5,439,1080
trike25,hub5,514,756
trike26,hub5,329,1080
trike27,hub5,389,1076
trike28,hub5,334,1080
trike29,hub5,388,1080
trike30,hub4,460,1080
trike31,hub4,418,1074
trike32,hub4,310,1080
trike33,hub4,255,1080
trike34,hub4,347,1080
trike35,hub3,415,1080
trike36,hub3,296,1080
trike37,hub3,444,854
trike38,hub3,337,1080
trike39,hub3,298,1080
trike40,hub2,340,854
trike41,hub2,391,1080
trike42,hub2,318,1080
trike43,hub2,289,855
trike44,hub2,297,1080
trike45,hub1,416,1059
trike46,hub1,462,1080
trike47,hub1,453,964
trike48,hub1,539,1080
trike49,hub1,435,1080
trike50,hub1,291,1080
trike51,hub1,332,1014
trike52,hub1,366,1080
trike53,hub1,489,1080
trike54,hub1,378,1080
trike55,hub1,284,1080
trike56,hub1,534,1065
trike57,hub1,332,1080
trike58,hub1,402,1080
trike59,hub1,518,1080
trike60,hub0,325,1080
trike61,hub0,402,1080
trike62,hub0,475,1080
trike63,hub0,434,1080
trike64,hub0,445,1080
