trike_id,hub_id,start_tick,end_tick
trike0,hub8,445,1080
trike1,hub8,355,1080
trike2,hub8,468,1080
trike3,hub8,277,1080
trike4,hub8,334,1080
trike5,hub8,402,1080
trike6,hub8,361,1080
trike7,hub8,382,1080
trike8,hub8,457,844
trike9,hub8,333,1080
trike10,hub7,363,919
trike11,hub7,337,1046
trike12,hub7,379,1080
trike13,hub7,399,1080
trike14,hub7,484,843
trike15,hub6,475,1080
trike16,hub6,494,1029
trike17,hub6,504,1080
trike18,hub6,366,1080
trike19,hub6,364,1080
trike20,hub5,333,1080
trike21,hub5,446,1080
trike22,hub5,308,1080
trike23,hub5,520,1080
trike24,hub5,493,1080
trike25,hub5,390,520
trike26,hub5,622,1080
trike27,hub5,557,1080
trike28,hub5,432,1080
trike29,hub5,282,1080
trike30,hub4,598,541
trike31,hub4,448,1040
trike32,hub4,402,692
trike33,hub4,350,851
trike34,hub4,304,1080
trike35,hub3,466,1080
trike36,hub3,442,1080
trike37,hub3,346,1080
trike38,hub3,280,1080
trike39,hub3,450,1080
trike40,hub2,396,1080
trike41,hub2,453,1080
trike42,hub2,358,1080
trike43,hub2,345,1080
trike44,hub2,433,1080
trike45,hub1,352,1080
trike46,hub1,360,1080
trike47,hub1,340,1080
trike48,hub1,484,858
trike49,hub1,260,1080
trike50,hub1,330,1080
trike51,hub1,246,1080
trike52,hub1,358,1080
trike53,hub1,417,1080
trike54,hub1,422,847
trike55,hub1,301,1080
trike56,hub1,529,1080
trike57,hub1,512,1080
trike58,hub1,568,1056
trike59,hub1,449,1080
trike60,hub0,313,1080
trike61,hub0,330,1080
trike62,hub0,405,1080
trike63,hub0,505,1080
trike64,hub0,370,1075
