trike_id,hub_id,start_tick,end_tick
trike0,hub8,356,1080
trike1,hub8,467,935
trike2,hub8,307,1080
trike3,hub8,439,1046
trike4,hub8,372,1080
trike5,hub8,345,1043
trike6,hub8,438,1080
trike7,hub8,368,1080
trike8,hub8,344,1080
trike9,hub8,430,1080
trike10,hub7,583,1080
trike11,hub7,461,1080
trike12,hub7,354,957
trike13,hub7,287,1018
trike14,hub7,298,1080
trike15,hub6,435,999
trike16,hub6,522,1080
trike17,hub6,388,1080
trike18,hub6,335,1080
trike19,hub6,256,1080
trike20,hub5,417,1080
trike21,hub5,603,1080
trike22,hub5,374,1080
trike23,hub5,335,1080
trike24,hub5,419,1080
trike25,hub5,361,1080
trike26,hub5,378,1041
trike27,hub5,562,852
trike28,hub5,409,1080
trike29,hub5,416,1080
trike30,hub4,456,1080
trike31,hub4,331,1080
trike32,hub4,312,1080
trike33,hub4,377,1080
trike34,hub4,537,1080
trike35,hub3,349,897
trike36,hub3,361,925
trike37,hub3,489,870
trike38,hub3,428,1080
trike39,hub3,512,1080
trike40,hub2,415,1080
trike41,hub2,400,1080
trike42,hub2,484,1033
trike43,hub2,450,1080
trike44,hub2,475,1080
trike45,hub1,251,1080
trike46,hub1,413,1080
trike47,hub1,353,903
trike48,hub1,467,1080
trike49,hub1,530,1080
trike50,hub1,665,1080
trike51,hub1,465,942
trike52,hub1,332,1080
trike53,hub1,330,1080
trike54,hub1,329,1080
trike55,hub1,398,944
trike56,hub1,425,1080
trike57,hub1,394,1047
trike58,hub1,327,1080
trike59,hub1,425,1080
trike60,hub0,323,1080
trike61,hub0,429,1080
trike62,hub0,446,1080
trike63,hub0,427,1080
trike64,hub0,275,1080
