trike_id,hub_id,start_tick,end_tick
trike0,hub8,519,1080
trike1,hub8,394,1080
trike2,hub8,280,1080
trike3,hub8,320,1080
trike4,hub8,316,1080
trike5,hub8,342,1036
trike6,hub8,349,1080
trike7,hub8,491,1080
trike8,hub8,415,1080
trike9,hub8,433,1080
trike10,hub7,305,1080
trike11,hub7,310,1080
trike12,hub7,364,1080
trike13,hub7,408,1080
trike14,hub7,382,1080
trike15,hub6,384,1078
trike16,hub6,472,1080
trike17,hub6,292,1080
trike18,hub6,446,893
trike19,hub6,407,1080
trike20,hub5,433,1080
trike21,hub5,334,1080
trike22,hub5,271,1043
trike23,hub5,401,1080
trike24,hub5,338,1080
trike25,hub5,513,1080
trike26,hub5,418,1080
trike27,hub5,224,1080
trike28,hub5,293,1080
trike29,hub5,381,1080
trike30,hub4,337,1080
trike31,hub4,472,1080
trike32,hub4,357,1080
trike33,hub4,327,1080
trike34,hub4,387,1029
trike35,hub3,331,1080
trike36,hub3,385,1080
trike37,hub3,559,1080
trike38,hub3,324,1080
trike39,hub3,427,1080
trike40,hub2,391,893
trike41,hub2,384,1080
trike42,hub2,653,1080
trike43,hub2,447,1080
trike44,hub2,304,1080
trike45,hub1,536,1080
trike46,hub1,480,1080
trike47,hub1,381,1080
trike48,hub1,362,1080
trike49,hub1,455,1080
trike50,hub1,426,1080
trike51,hub1,382,1004
trike52,hub1,480,896
trike53,hub1,476,1080
trike54,hub1,270,1080
trike55,hub1,441,1080
trike56,hub1,463,1028
trike57,hub1,361,689
trike58,hub1,392,802
trike59,hub1,556,1080
trike60,hub0,415,1038
trike61,hub0,296,645
trike62,hub0,346,1080
trike63,hub0,385,1080
trike64,hub0,437,1080
