trike_id,hub_id,start_tick,end_tick
trike0,hub8,417,1080
trike1,hub8,455,1080
trike2,hub8,352,1080
trike3,hub8,384,1080
trike4,hub8,488,1080
trike5,hub8,318,1080
trike6,hub8,405,1042
trike7,hub8,439,925
trike8,hub8,431,865
trike9,hub8,540,1080
trike10,hub7,270,950
trike11,hub7,392,880
trike12,hub7,359,1080
trike13,hub7,515,983
trike14,hub7,395,1041
trike15,hub6,424,1000
trike16,hub6,405,1080
trike17,hub6,383,1072
trike18,hub6,502,1080
trike19,hub6,431,1080
trike20,hub5,446,859
trike21,hub5,455,1080
trike22,hub5,321,980
trike23,hub5,223,1080
trike24,hub5,451,1076
trike25,hub5,465,1080
trike26,hub5,306,1080
trike27,hub5,330,1080
trike28,hub5,288,1080
trike29,hub5,396,1080
trike30,hub4,405,973
trike31,hub4,698,1080
trike32,hub4,293,1080
trike33,hub4,524,1038
trike34,hub4,226,1080
trike35,hub3,368,1080
trike36,hub3,356,1080
trike37,hub3,512,1080
trike38,hub3,401,1080
trike39,hub3,603,1080
trike40,hub2,556,1080
trike41,hub2,459,1080
trike42,hub2,429,1080
trike43,hub2,420,1080
trike44,hub2,557,1063
trike45,hub1,462,1080
trike46,hub1,356,569
trike47,hub1,327,1065
trike48,hub1,411,1080
trike49,hub1,328,1080
trike50,hub1,344,1080
trike51,hub1,340,1080
trike52,hub1,343,1080
trike53,hub1,359,1080
trike54,hub1,367,1080
trike55,hub1,338,1080
trike56,hub1,377,1066
trike57,hub1,508,1080
trike58,hub1,329,1080
trike59,hub1,444,1080
trike60,hub0,449,1080
trike61,hub0,407,1080
trike62,hub0,353,991
trike63,hub0,463,1080
trike64,hub0,555,1080
