trike_id,hub_id,start_tick,end_tick
trike0,hub8,417,1032
trike1,hub8,454,1080
trike2,hub8,338,1080
trike3,hub8,235,1080
trike4,hub8,355,1080
trike5,hub8,382,1017
trike6,hub8,386,1080
trike7,hub8,295,1080
trike8,hub8,387,1080
trike9,hub8,571,1080
trike10,hub7,469,1080
trike11,hub7,388,1080
trike12,hub7,383,1080
trike13,hub7,255,1080
trike14,hub7,444,1080
trike15,hub6,387,1080
trike16,hub6,818,1080
trike17,hub6,324,1080
trike18,hub6,632,1080
trike19,hub6,327,1080
trike20,hub5,394,1080
trike21,hub5,475,1080
trike22,hub5,511,1080
trike23,hub5,385,1080
trike24,hub5,250,1080
trike25,hub5,549,1080
trike26,hub5,337,794
trike27,hub5,381,1080
trike28,hub5,318,1080
trike29,hub5,330,1080
trike30,hub4,292,1080
trike31,hub4,302,1042
trike32,hub4,467,1080
trike33,hub4,389,1080
trike34,hub4,433,1080
trike35,hub3,304,852
trike36,hub3,387,1080
trike37,hub3,515,1080
trike38,hub3,359,1025
trike39,hub3,431,1080
trike40,hub2,454,1080
trike41,hub2,363,1018
trike42,hub2,349,1080
trike43,hub2,278,894
trike44,hub2,360,1080
trike45,hub1,318,1080
trike46,hub1,345,1080
trike47,hub1,419,1080
trike48,hub1,364,1080
trike49,hub1,372,907
trike50,hub1,397,1080
trike51,hub1,489,1080
trike52,hub1,484,1080
trike53,hub1,426,1080
trike54,hub1,550,1080
trike55,hub1,431,1080
trike56,hub1,501,1080
trike57,hub1,509,1080
trike58,hub1,386,1080
trike59,hub1,447,1080
trike60,hub0,404,1033
trike61,hub0,311,1080
trike62,hub0,382,971
trike63,hub0,298,992
trike64,hub0,394,772
