trike_id,hub_id,start_tick,end_tick
trike0,hub8,391,1080
trike1,hub8,526,1080
trike2,hub8,441,1080
trike3,hub8,464,1080
trike4,hub8,295,1080
trike5,hub8,443,1080
trike6,hub8,440,1080
trike7,hub8,317,1001
trike8,hub8,299,1080
trike9,hub8,655,781
trike10,hub7,339,947
trike11,hub7,398,1080
trike12,hub7,399,1080
trike13,hub7,357,1080
trike14,hub7,461,934
trike15,hub6,422,1080
trike16,hub6,415,1047
trike17,hub6,414,1080
trike18,hub6,352,1080
trike19,hub6,386,1071
trike20,hub5,415,1080
trike21,hub5,366,1080
trike22,hub5,395,1066
trike23,hub5,422,1080
trike24,hub5,492,932
trike25,hub5,300,1080
trike26,hub5,498,964
trike27,hub5,460,998
trike28,hub5,339,1080
trike29,hub5,389,1080
trike30,hub4,344,1080
trike31,hub4,352,1080
trike32,hub4,344,1080
trike33,hub4,446,1080
trike34,hub4,379,1080
trike35,hub3,396,1080
trike36,hub3,556,1080
trike37,hub3,362,1064
trike38,hub3,480,637
trike39,hub3,344,1080
trike40,hub2,367,1080
trike41,hub2,336,1080
trike42,hub2,336,1080
trike43,hub2,358,1039
trike44,hub2,372,1080
trike45,hub1,387,1080
trike46,hub1,419,1080
trike47,hub1,443,953
trike48,hub1,391,1080
trike49,hub1,468,1080
trike50,hub1,502,1080
trike51,hub1,346,1080
trike52,hub1,354,1080
trike53,hub1,340,1080
trike54,hub1,388,1080
trike55,hub1,620,1080
trike56,hub1,314,1080
trike57,hub1,316,1080
trike58,hub1,332,985
trike59,hub1,497,1080
trike60,hub0,567,1080
trike61,hub0,480,1080
trike62,hub0,416,1080
trike63,hub0,420,1080
trike64,hub0,388,745
