trike_id,hub_id,start_tick,end_tick
trike0,hub8,369,1080
trike1,hub8,389,1080
trike2,hub8,302,1080
trike3,hub8,323,1080
trike4,hub8,446,1050
trike5,hub8,303,1044
trike6,hub8,300,1074
trike7,hub8,515,1080
trike8,hub8,323,1080
trike9,hub8,413,1080
trike10,hub7,369,958
trike11,hub7,259,1080
trike12,hub7,437,1080
trike13,hub7,437,1080
trike14,hub7,400,1038
trike15,hub6,323,1080
trike16,hub6,282,1080
trike17,hub6,394,1080
trike18,hub6,337,1080
trike19,hub6,321,1080
trike20,hub5,437,901
trike21,hub5,503,1080
trike22,hub5,486,1080
trike23,hub5,525,1080
trike24,hub5,365,875
trike25,hub5,321,1032
trike26,hub5,351,1080
trike27,hub5,303,1080
trike28,hub5,338,1080
trike29,hub5,373,1080
trike30,hub4,335,1080
trike31,hub4,447,1080
trike32,hub4,435,1043
trike33,hub4,489,1080
trike34,hub4,347,1073
trike35,hub3,372,1080
trike36,hub3,430,1080
trike37,hub3,537,1080
trike38,hub3,347,724
trike39,hub3,339,1080
trike40,hub2,293,1080
trike41,hub2,470,996
trike42,hub2,350,1080
trike43,hub2,375,1020
trike44,hub2,457,1080
trike45,hub1,357,1080
trike46,hub1,437,1080
trike47,hub1,366,1080
trike48,hub1,372,1080
trike49,hub1,449,1080
trike50,hub1,411,961
trike51,hub1,522,1080
trike52,hub1,522,1080
trike53,hub1,395,1080
trike54,hub1,411,1080
trike55,hub1,500,1080
trike56,hub1,332,1080
trike57,hub1,350,1080
trike58,hub1,451,1080
trike59,hub1,451,1080
trike60,hub0,359,1080
trike61,hub0,395,987
trike62,hub0,355,1080
trike63,hub0,326,1080
trike64,hub0,221,1061
