trike_id,hub_id,start_tick,end_tick
trike0,hub8,366,1080
trike1,hub8,332,1080
trike2,hub8,434,1080
trike3,hub8,383,1080
trike4,hub8,486,1080
trike5,hub8,339,1024
trike6,hub8,305,1080
trike7,hub8,320,1080
trike8,hub8,571,1080
trike9,hub8,438,1080
trike10,hub7,360,1080
trike11,hub7,260,1080
trike12,hub7,230,1080
trike13,hub7,339,1080
trike14,hub7,651,1080
trike15,hub6,397,1080
trike16,hub6,403,1080
trike17,hub6,363,1080
trike18,hub6,404,1080
trike19,hub6,493,1080
trike20,hub5,345,831
trike21,hub5,362,1080
trike22,hub5,307,1080
trike23,hub5,340,1080
trike24,hub5,396,1080
trike25,hub5,309,1080
trike26,hub5,271,1080
trike27,hub5,265,1080
trike28,hub5,547,1080
trike29,hub5,435,1080
trike30,hub4,320,1080
trike31,hub4,273,1080
trike32,hub4,460,1080
trike33,hub4,368,1080
trike34,hub4,350,1080
trike35,hub3,329,1080
trike36,hub3,315,866
trike37,hub3,321,1080
trike38,hub3,338,1080
trike39,hub3,439,1080
trike40,hub2,343,1080
trike41,hub2,431,1080
trike42,hub2,504,1080
trike43,hub2,555,1058
trike44,hub2,276,1080
trike45,hub1,430,1080
trike46,hub1,359,1080
trike47,hub1,446,1080
trike48,hub1,397,1080
trike49,hub1,357,1080
trike50,hub1,288,1080
trike51,hub1,377,1080
trike52,hub1,365,975
trike53,hub1,535,1080
trike54,hub1,420,1080
trike55,hub1,471,1080
trike56,hub1,345,1080
trike57,hub1,396,1080
trike58,hub1,408,1042
trike59,hub1,364,1080
trike60,hub0,460,1080
trike61,hub0,313,885
trike62,hub0,450,1080
trike63,hub0,323,1018
trike64,hub0,573,1080
