trike_id,hub_id,start_tick,end_tick
trike0,hub8,453,896
trike1,hub8,243,1080
trike2,hub8,490,1080
trike3,hub8,316,1080
trike4,hub8,490,998
trike5,hub8,382,924
trike6,hub8,346,1080
trike7,hub8,279,1080
trike8,hub8,671,1080
trike9,hub8,461,1080
trike10,hub7,480,950
trike11,hub7,339,1080
trike12,hub7,464,1080
trike13,hub7,449,1080
trike14,hub7,350,1080
trike15,hub6,694,1080
trike16,hub6,488,1080
trike17,hub6,556,1080
trike18,hub6,388,986
trike19,hub6,482,1080
trike20,hub5,315,1080
trike21,hub5,502,1080
trike22,hub5,403,980
trike23,hub5,477,1080
trike24,hub5,445,1080
trike25,hub5,477,1080
trike26,hub5,295,1080
trike27,hub5,328,900
trike28,hub5,363,1080
trike29,hub5,441,1080
trike30,hub4,432,1080
trike31,hub4,364,1080
trike32,hub4,388,1080
trike33,hub4,326,1080
trike34,hub4,338,1080
trike35,hub3,419,1080
trike36,hub3,399,1080
trike37,hub3,396,972
trike38,hub3,512,1080
trike39,hub3,286,1080
trike40,hub2,420,1080
trike41,hub2,321,1080
trike42,hub2,412,1080
trike43,hub2,456,1080
trike44,hub2,461,1080
trike45,hub1,291,904
trike46,hub1,582,1080
trike47,hub1,389,1080
trike48,hub1,531,696
trike49,hub1,485,1080
trike50,hub1,284,1080
trike51,hub1,519,1080
trike52,hub1,533,937
trike53,hub1,262,1080
trike54,hub1,251,1080
trike55,hub1,460,1080
trike56,hub1,343,1080
trike57,hub1,406,1038
trike58,hub1,370,1080
trike59,hub1,300,1080
trike60,hub0,353,1080
trike61,hub0,364,1080
trike62,hub0,337,1080
trike63,hub0,356,968
trike64,hub0,389,1080
