trike_id,expense_type,amount,tick
trike0,end_gas,4.318780579717056,1080
trike1,end_gas,2.9175628201322223,1080
trike2,end_gas,4.134149642238048,1080
trike3,end_gas,3.5514954763935416,1080
trike4,end_gas,4.666902074336726,1080
trike5,end_gas,3.9859042677749703,1080
trike6,end_gas,6.453224815578643,1080
trike7,end_gas,3.669113282831848,1080
trike8,end_gas,6.789613752980126,1080
trike9,end_gas,3.5873135496734876,1080
trike10,end_gas,2.5815705330193297,1080
trike11,end_gas,2.694937229488344,1080
trike12,end_gas,4.684387816391146,1080
trike13,end_gas,1.97153359434386,1080
trike14,end_gas,4.875756653531254,1080
trike15,end_gas,2.470806427063081,1080
trike16,end_gas,2.146656906174372,1080
trike17,end_gas,3.919830671709995,1080
trike18,end_gas,2.467122652568573,1080
trike19,end_gas,2.7945084933734416,1080
trike20,end_gas,5.759025739902844,1080
trike21,end_gas,3.021245717605862,1080
trike22,end_gas,5.565544298951124,1080
trike23,end_gas,4.396637446883205,1080
trike24,end_gas,4.503178195877559,1080
trike25,end_gas,3.762212871937587,1080
trike26,end_gas,3.320795245275781,1080
trike27,end_gas,4.597042122713394,1080
trike28,end_gas,5.1267662259493605,1080
trike29,end_gas,3.4545110401025085,1080
trike30,end_gas,2.877105615760037,1080
trike31,end_gas,2.2663199441776376,1080
trike32,end_gas,4.66918493324857,1080
trike33,end_gas,4.524323807784229,1080
trike34,end_gas,4.537065345208191,1080
trike35,end_gas,3.6599138230033335,1080
trike36,end_gas,2.5457716824507526,1080
trike37,end_gas,5.087025954883834,1080
trike38,end_gas,2.5538057668063328,1080
trike39,end_gas,5.4683850421712545,1080
trike40,end_gas,4.464877276172931,1080
trike41,end_gas,5.306561973482441,1080
trike42,end_gas,2.999263223652749,1080
trike43,end_gas,5.143102057900782,1080
trike44,end_gas,5.6893661238272415,1080
trike45,end_gas,4.25519739614984,1080
trike46,end_gas,4.922535747840715,1080
trike47,end_gas,4.081823808305524,1080
trike48,end_gas,2.7936076319887873,1080
trike49,end_gas,1.7184227510682124,1080
trike50,end_gas,4.245090577701773,1080
trike51,end_gas,4.417228813963117,1080
trike52,end_gas,4.397564983961524,1080
trike53,end_gas,4.418372663336908,1080
trike54,end_gas,4.262496801010543,1080
trike55,end_gas,4.120845309774005,1080
trike56,end_gas,2.7350913509237897,1080
trike57,end_gas,3.9503908599946977,1080
trike58,end_gas,2.1349223824070696,1080
trike59,end_gas,4.709737203107387,1080
trike60,end_gas,3.924345289701601,1080
trike61,end_gas,3.0814647768143866,1080
trike62,end_gas,2.391051538868232,1080
trike63,end_gas,4.309666776693103,1080
trike64,end_gas,2.372977229518727,1080
trike0,daily_expense,[455.02026389],1080
trike1,daily_expense,[254.69639069],1080
trike2,daily_expense,[969.14562155],1080
trike3,daily_expense,[326.01677935],1080
trike4,daily_expense,[242.76874495],1080
trike5,daily_expense,[416.61182382],1080
trike6,daily_expense,[284.87348903],1080
trike7,daily_expense,[283.28358325],1080
trike8,daily_expense,[700.3728181],1080
trike9,daily_expense,[1147.89195828],1080
trike10,daily_expense,[647.68140615],1080
trike11,daily_expense,[295.96725541],1080
trike12,daily_expense,[277.78632141],1080
trike13,daily_expense,[307.15180544],1080
trike14,daily_expense,[590.76746961],1080
trike15,daily_expense,[173.88428625],1080
trike16,daily_expense,[505.30072448],1080
trike17,daily_expense,[233.20932337],1080
trike18,daily_expense,[176.46103094],1080
trike19,daily_expense,[276.91747164],1080
trike20,daily_expense,[553.80790198],1080
trike21,daily_expense,[147.73831399],1080
trike22,daily_expense,[240.32003779],1080
trike23,daily_expense,[458.98038163],1080
trike24,daily_expense,[339.69113092],1080
trike25,daily_expense,[434.13235329],1080
trike26,daily_expense,[425.54672035],1080
trike27,daily_expense,[270.62730471],1080
trike28,daily_expense,[453.73798487],1080
trike29,daily_expense,[764.41879812],1080
trike30,daily_expense,[903.6831309],1080
trike31,daily_expense,[412.5498889],1080
trike32,daily_expense,[1329.70096841],1080
trike33,daily_expense,[385.93363458],1080
trike34,daily_expense,[583.54381211],1080
trike35,daily_expense,[564.32589069],1080
trike36,daily_expense,[357.66682385],1080
trike37,daily_expense,[321.57322605],1080
trike38,daily_expense,[160.06660494],1080
trike39,daily_expense,[145.75630236],1080
trike40,daily_expense,[823.41491392],1080
trike41,daily_expense,[190.36511903],1080
trike42,daily_expense,[446.22573691],1080
trike43,daily_expense,[292.71981226],1080
trike44,daily_expense,[227.17871761],1080
trike45,daily_expense,[406.22685299],1080
trike46,daily_expense,[612.1301536],1080
trike47,daily_expense,[288.31247338],1080
trike48,daily_expense,[417.70867853],1080
trike49,daily_expense,[615.5480205],1080
trike50,daily_expense,[326.40809063],1080
trike51,daily_expense,[305.85235241],1080
trike52,daily_expense,[78.52517375],1080
trike53,daily_expense,[132.771288],1080
trike54,daily_expense,[304.27250443],1080
trike55,daily_expense,[236.63283931],1080
trike56,daily_expense,[529.16804005],1080
trike57,daily_expense,[197.51975768],1080
trike58,daily_expense,[603.38180783],1080
trike59,daily_expense,[1059.40207508],1080
trike60,daily_expense,[172.3011089],1080
trike61,daily_expense,[465.07837063],1080
trike62,daily_expense,[541.75478903],1080
trike63,daily_expense,[197.81338867],1080
trike64,daily_expense,[61.82877658],1080
