trike_id,hub_id,start_tick,end_tick
trike0,hub8,527,1080
trike1,hub8,315,1080
trike2,hub8,335,1080
trike3,hub8,616,1080
trike4,hub8,416,1080
trike5,hub8,301,978
trike6,hub8,315,1072
trike7,hub8,340,1080
trike8,hub8,293,1080
trike9,hub8,360,1017
trike10,hub7,378,1080
trike11,hub7,392,1080
trike12,hub7,386,1057
trike13,hub7,335,1031
trike14,hub7,391,1080
trike15,hub6,399,1080
trike16,hub6,298,1080
trike17,hub6,458,1009
trike18,hub6,330,1080
trike19,hub6,480,1080
trike20,hub5,456,1080
trike21,hub5,422,1080
trike22,hub5,378,1080
trike23,hub5,505,1080
trike24,hub5,286,1080
trike25,hub5,316,1080
trike26,hub5,478,1062
trike27,hub5,336,1077
trike28,hub5,440,802
trike29,hub5,405,946
trike30,hub4,439,1080
trike31,hub4,399,1080
trike32,hub4,314,1080
trike33,hub4,451,1080
trike34,hub4,314,1080
trike35,hub3,411,836
trike36,hub3,376,1080
trike37,hub3,322,1080
trike38,hub3,368,1080
trike39,hub3,270,1080
trike40,hub2,357,1080
trike41,hub2,489,1043
trike42,hub2,365,1080
trike43,hub2,361,1080
trike44,hub2,298,892
trike45,hub1,296,1080
trike46,hub1,392,1080
trike47,hub1,446,1080
trike48,hub1,322,1080
trike49,hub1,594,1080
trike50,hub1,516,1080
trike51,hub1,433,1080
trike52,hub1,415,1080
trike53,hub1,432,1080
trike54,hub1,316,1033
trike55,hub1,672,1080
trike56,hub1,460,963
trike57,hub1,314,1080
trike58,hub1,382,863
trike59,hub1,451,1080
trike60,hub0,411,1080
trike61,hub0,506,929
trike62,hub0,388,1080
trike63,hub0,452,1080
trike64,hub0,485,1080
