trike_id,hub_id,start_tick,end_tick
trike0,hub8,325,1080
trike1,hub8,462,1080
trike2,hub8,323,1080
trike3,hub8,362,1080
trike4,hub8,375,1080
trike5,hub8,377,1080
trike6,hub8,414,1080
trike7,hub8,339,778
trike8,hub8,467,1080
trike9,hub8,396,1080
trike10,hub7,301,1080
trike11,hub7,536,953
trike12,hub7,392,1080
trike13,hub7,478,1080
trike14,hub7,403,1080
trike15,hub6,331,1022
trike16,hub6,359,1080
trike17,hub6,301,1080
trike18,hub6,355,1080
trike19,hub6,371,1080
trike20,hub5,489,1080
trike21,hub5,348,1080
trike22,hub5,566,1080
trike23,hub5,358,1080
trike24,hub5,530,1080
trike25,hub5,439,1080
trike26,hub5,381,1080
trike27,hub5,485,1060
trike28,hub5,354,1080
trike29,hub5,475,1080
trike30,hub4,402,1080
trike31,hub4,306,1043
trike32,hub4,409,1080
trike33,hub4,559,1080
trike34,hub4,407,1080
trike35,hub3,427,1080
trike36,hub3,378,1080
trike37,hub3,306,1080
trike38,hub3,434,1080
trike39,hub3,332,1080
trike40,hub2,406,761
trike41,hub2,569,1080
trike42,hub2,494,1080
trike43,hub2,277,1080
trike44,hub2,429,1080
trike45,hub1,341,1080
trike46,hub1,439,1035
trike47,hub1,356,941
trike48,hub1,469,1080
trike49,hub1,443,1080
trike50,hub1,411,1080
trike51,hub1,437,1080
trike52,hub1,466,959
trike53,hub1,287,1080
trike54,hub1,355,1080
trike55,hub1,426,1080
trike56,hub1,326,1080
trike57,hub1,529,1080
trike58,hub1,396,1080
trike59,hub1,356,1080
trike60,hub0,341,1080
trike61,hub0,304,1080
trike62,hub0,452,1080
trike63,hub0,345,1080
trike64,hub0,431,1080
