trike_id,expense_type,amount,tick
trike0,end_gas,3.5556437510896193,1080
trike1,end_gas,4.6454908614742525,1080
trike2,end_gas,6.4710584700160725,1080
trike3,end_gas,3.9231627191443414,1080
trike4,end_gas,2.2159840905625177,1080
trike5,end_gas,3.4756179197885637,1080
trike6,end_gas,6.497686048003779,1080
trike7,end_gas,4.498002267436181,1080
trike8,end_gas,5.327756379842566,1080
trike9,end_gas,3.89049196905883,1080
trike10,end_gas,3.54299768296165,1080
trike11,end_gas,2.793854795470259,1080
trike12,end_gas,2.735367231343647,1080
trike13,end_gas,4.747429516992259,1080
trike14,end_gas,5.57014104268431,1080
trike15,end_gas,3.834092800143334,1080
trike16,end_gas,2.8164376589907385,1080
trike17,end_gas,2.1446881275607907,1080
trike18,end_gas,2.5053297206775853,1080
trike19,end_gas,4.157252599813898,1080
trike20,end_gas,5.808683649745581,1080
trike21,end_gas,2.886184352575953,1080
trike22,end_gas,5.654046342082908,1080
trike23,end_gas,3.2981365519990384,1080
trike24,end_gas,3.460382463671547,1080
trike25,end_gas,3.37098671297602,1080
trike26,end_gas,4.428884729741646,1080
trike27,end_gas,5.787729664471052,1080
trike28,end_gas,4.058531700506518,1080
trike29,end_gas,2.6113269746217704,1080
trike30,end_gas,5.568464606563068,1080
trike31,end_gas,4.16648069959291,1080
trike32,end_gas,4.142479991648321,1080
trike33,end_gas,2.4839838687282434,1080
trike34,end_gas,4.573472496669383,1080
trike35,end_gas,2.7418091371669204,1080
trike36,end_gas,3.586050991216006,1080
trike37,end_gas,4.377008399301381,1080
trike38,end_gas,4.163127502377248,1080
trike39,end_gas,4.675982234601443,1080
trike40,end_gas,4.538508565523441,1080
trike41,end_gas,2.152656765310768,1080
trike42,end_gas,2.7463384577850674,1080
trike43,end_gas,1.4601349478766092,1080
trike44,end_gas,4.114293963710906,1080
trike45,end_gas,3.71845636664074,1080
trike46,end_gas,2.509955999786774,1080
trike47,end_gas,5.299938781373565,1080
trike48,end_gas,1.747329102952196,1080
trike49,end_gas,4.662864825322441,1080
trike50,end_gas,3.0962951301252906,1080
trike51,end_gas,4.84911810327147,1080
trike52,end_gas,5.18870090627123,1080
trike53,end_gas,3.8998330704072695,1080
trike54,end_gas,3.1699047872432318,1080
trike55,end_gas,5.233719634945267,1080
trike56,end_gas,4.361473278124353,1080
trike57,end_gas,3.228960278187913,1080
trike58,end_gas,2.3862088290049317,1080
trike59,end_gas,2.8193703746485648,1080
trike60,end_gas,4.992553783344439,1080
trike61,end_gas,4.614069349248371,1080
trike62,end_gas,2.2915156416926243,1080
trike63,end_gas,3.518252024895172,1080
trike64,end_gas,2.668620795186113,1080
trike0,daily_expense,[388.06559364],1080
trike1,daily_expense,[364.05419108],1080
trike2,daily_expense,[323.04861308],1080
trike3,daily_expense,[458.33167325],1080
trike4,daily_expense,[583.7172298],1080
trike5,daily_expense,[444.82493695],1080
trike6,daily_expense,[267.23420818],1080
trike7,daily_expense,[294.92160193],1080
trike8,daily_expense,[493.1578223],1080
trike9,daily_expense,[381.40298887],1080
trike10,daily_expense,[621.28359509],1080
trike11,daily_expense,[415.12494729],1080
trike12,daily_expense,[659.33090354],1080
trike13,daily_expense,[796.49779784],1080
trike14,daily_expense,[474.99508786],1080
trike15,daily_expense,[470.30913048],1080
trike16,daily_expense,[425.79341714],1080
trike17,daily_expense,[427.83739183],1080
trike18,daily_expense,[266.88476896],1080
trike19,daily_expense,[215.70899684],1080
trike20,daily_expense,[362.20257046],1080
trike21,daily_expense,[535.8030778],1080
trike22,daily_expense,[553.9519676],1080
trike23,daily_expense,[920.01113575],1080
trike24,daily_expense,[307.21692644],1080
trike25,daily_expense,[637.71590742],1080
trike26,daily_expense,[621.25542759],1080
trike27,daily_expense,[519.12718332],1080
trike28,daily_expense,[478.62083001],1080
trike29,daily_expense,[568.60850174],1080
trike30,daily_expense,[289.85702235],1080
trike31,daily_expense,[346.04011546],1080
trike32,daily_expense,[230.3931483],1080
trike33,daily_expense,[473.55641362],1080
trike34,daily_expense,[396.43244709],1080
trike35,daily_expense,[356.0260738],1080
trike36,daily_expense,[761.76335385],1080
trike37,daily_expense,[510.86871646],1080
trike38,daily_expense,[347.07631863],1080
trike39,daily_expense,[232.03636918],1080
trike40,daily_expense,[426.46758617],1080
trike41,daily_expense,[237.98953492],1080
trike42,daily_expense,[544.23016476],1080
trike43,daily_expense,[238.63038849],1080
trike44,daily_expense,[439.79847075],1080
trike45,daily_expense,[198.59148116],1080
trike46,daily_expense,[361.95587416],1080
trike47,daily_expense,[244.16823618],1080
trike48,daily_expense,[248.20993411],1080
trike49,daily_expense,[465.80481761],1080
trike50,daily_expense,[305.41418994],1080
trike51,daily_expense,[749.78225877],1080
trike52,daily_expense,[209.66912517],1080
trike53,daily_expense,[628.24781022],1080
trike54,daily_expense,[635.79896878],1080
trike55,daily_expense,[182.28719134],1080
trike56,daily_expense,[222.03241681],1080
trike57,daily_expense,[227.74758686],1080
trike58,daily_expense,[442.70498221],1080
trike59,daily_expense,[308.03151041],1080
trike60,daily_expense,[271.82972979],1080
trike61,daily_expense,[639.41048936],1080
trike62,daily_expense,[346.47331897],1080
trike63,daily_expense,[262.94798903],1080
trike64,daily_expense,[666.64030091],1080
