trike_id,hub_id,start_tick,end_tick
trike0,hub8,407,1080
trike1,hub8,367,1080
trike2,hub8,267,988
trike3,hub8,362,1080
trike4,hub8,330,1080
trike5,hub8,391,1057
trike6,hub8,505,1080
trike7,hub8,361,801
trike8,hub8,490,1080
trike9,hub8,309,1080
trike10,hub7,456,1080
trike11,hub7,508,1080
trike12,hub7,273,1080
trike13,hub7,361,1073
trike14,hub7,455,1061
trike15,hub6,339,1080
trike16,hub6,342,858
trike17,hub6,423,1045
trike18,hub6,370,1080
trike19,hub6,353,1080
trike20,hub5,395,1080
trike21,hub5,369,1061
trike22,hub5,321,1080
trike23,hub5,396,1080
trike24,hub5,371,1080
trike25,hub5,307,1080
trike26,hub5,284,1080
trike27,hub5,340,1080
trike28,hub5,365,1080
trike29,hub5,413,688
trike30,hub4,261,1080
trike31,hub4,379,1080
trike32,hub4,400,1080
trike33,hub4,331,1080
trike34,hub4,313,1080
trike35,hub3,458,996
trike36,hub3,424,1080
trike37,hub3,295,1080
trike38,hub3,379,941
trike39,hub3,362,1080
trike40,hub2,565,1071
trike41,hub2,325,1080
trike42,hub2,352,1080
trike43,hub2,309,1080
trike44,hub2,339,1080
trike45,hub1,475,966
trike46,hub1,340,1080
trike47,hub1,289,1080
trike48,hub1,330,1080
trike49,hub1,454,1080
trike50,hub1,412,1080
trike51,hub1,445,1080
trike52,hub1,336,1080
trike53,hub1,545,1080
trike54,hub1,379,1080
trike55,hub1,375,1080
trike56,hub1,374,896
trike57,hub1,316,560
trike58,hub1,445,1080
trike59,hub1,439,1080
trike60,hub0,361,836
trike61,hub0,294,1080
trike62,hub0,322,1080
trike63,hub0,350,1080
trike64,hub0,267,1080
