trike_id,hub_id,start_tick,end_tick
trike0,hub8,401,917
trike1,hub8,513,1080
trike2,hub8,401,1080
trike3,hub8,340,1080
trike4,hub8,282,949
trike5,hub8,500,1080
trike6,hub8,287,1080
trike7,hub8,560,1080
trike8,hub8,249,1080
trike9,hub8,480,1080
trike10,hub7,286,1080
trike11,hub7,385,1080
trike12,hub7,267,1080
trike13,hub7,335,1080
trike14,hub7,310,1080
trike15,hub6,330,985
trike16,hub6,406,1080
trike17,hub6,302,1080
trike18,hub6,218,1080
trike19,hub6,529,1069
trike20,hub5,399,1080
trike21,hub5,433,992
trike22,hub5,356,1024
trike23,hub5,315,1080
trike24,hub5,358,989
trike25,hub5,350,1080
trike26,hub5,371,1080
trike27,hub5,381,1080
trike28,hub5,307,1076
trike29,hub5,380,1080
trike30,hub4,353,1080
trike31,hub4,338,1036
trike32,hub4,437,1080
trike33,hub4,324,1080
trike34,hub4,418,1080
trike35,hub3,466,1080
trike36,hub3,414,1003
trike37,hub3,359,1080
trike38,hub3,450,1080
trike39,hub3,444,922
trike40,hub2,451,1080
trike41,hub2,482,999
trike42,hub2,420,864
trike43,hub2,356,1080
trike44,hub2,499,1080
trike45,hub1,332,1080
trike46,hub1,267,1080
trike47,hub1,390,1080
trike48,hub1,391,1080
trike49,hub1,339,1080
trike50,hub1,337,964
trike51,hub1,424,1080
trike52,hub1,425,895
trike53,hub1,386,1080
trike54,hub1,325,1080
trike55,hub1,440,1080
trike56,hub1,447,1080
trike57,hub1,382,1080
trike58,hub1,367,1080
trike59,hub1,483,1080
trike60,hub0,286,1080
trike61,hub0,523,1080
trike62,hub0,263,1080
trike63,hub0,356,1080
trike64,hub0,266,1080
