trike_id,expense_type,amount,tick
trike0,end_gas,3.756428202126662,1080
trike1,end_gas,3.172874271861295,1080
trike2,end_gas,5.2101916973521485,1080
trike3,end_gas,3.399843656659523,1080
trike4,end_gas,5.042661743288083,1080
trike5,end_gas,4.488769235214917,1080
trike6,end_gas,3.7257925232758735,1080
trike7,end_gas,2.72145725775578,1080
trike8,end_gas,5.227536561607523,1080
trike9,end_gas,2.7601102003059395,1080
trike10,end_gas,4.4329433537941885,1080
trike11,end_gas,3.7940039435862336,1080
trike12,end_gas,2.4939529935263702,1080
trike13,end_gas,5.023090576196057,1080
trike14,end_gas,5.14758462421701,1080
trike15,end_gas,2.4402582205480523,1080
trike16,end_gas,2.7017913981486315,1080
trike17,end_gas,3.5177733980734422,1080
trike18,end_gas,1.662617023962247,1080
trike19,end_gas,2.2997564179699137,1080
trike20,end_gas,3.659976200078714,1080
trike21,end_gas,5.752520589373838,1080
trike22,end_gas,3.6745298770111634,1080
trike23,end_gas,1.5606265476743144,1080
trike24,end_gas,4.0637982206936485,1080
trike25,end_gas,5.22673873766208,1080
trike26,end_gas,3.63307093035261,1080
trike27,end_gas,4.064669942590661,1080
trike28,end_gas,4.194515668889522,1080
trike29,end_gas,4.364536674873325,1080
trike30,end_gas,4.169696151495824,1080
trike31,end_gas,2.393773745574483,1080
trike32,end_gas,5.110343663400825,1080
trike33,end_gas,4.695803322122647,1080
trike34,end_gas,5.213283888334966,1080
trike35,end_gas,2.9541148005930564,1080
trike36,end_gas,3.798649763835505,1080
trike37,end_gas,2.6064667572770728,1080
trike38,end_gas,4.317374539191158,1080
trike39,end_gas,3.203700644330903,1080
trike40,end_gas,2.962626584871846,1080
trike41,end_gas,5.172758296546287,1080
trike42,end_gas,5.335997527783449,1080
trike43,end_gas,2.8860175689300758,1080
trike44,end_gas,2.142841069577745,1080
trike45,end_gas,5.003493407838934,1080
trike46,end_gas,3.9186068807558874,1080
trike47,end_gas,2.428301776143179,1080
trike48,end_gas,3.908574500147799,1080
trike49,end_gas,3.169394052267887,1080
trike50,end_gas,5.380468233956922,1080
trike51,end_gas,3.7545601344722823,1080
trike52,end_gas,2.7405212115341966,1080
trike53,end_gas,5.6027046099042055,1080
trike54,end_gas,4.31197517772031,1080
trike55,end_gas,4.133017621696091,1080
trike56,end_gas,2.358545171803025,1080
trike57,end_gas,6.083577458537214,1080
trike58,end_gas,3.0196088123329345,1080
trike59,end_gas,4.331867691103434,1080
trike60,end_gas,3.3610178449345285,1080
trike61,end_gas,3.9139693122963926,1080
trike62,end_gas,3.819482768543405,1080
trike63,end_gas,2.4327645265539393,1080
trike64,end_gas,5.3471663727159155,1080
trike0,daily_expense,[248.43699032],1080
trike1,daily_expense,[646.31719082],1080
trike2,daily_expense,[531.22595391],1080
trike3,daily_expense,[494.26935077],1080
trike4,daily_expense,[244.3540122],1080
trike5,daily_expense,[527.92735568],1080
trike6,daily_expense,[489.82161134],1080
trike7,daily_expense,[305.33577248],1080
trike8,daily_expense,[415.39279931],1080
trike9,daily_expense,[186.49693191],1080
trike10,daily_expense,[610.80709139],1080
trike11,daily_expense,[655.40024834],1080
trike12,daily_expense,[199.77883331],1080
trike13,daily_expense,[572.69918601],1080
trike14,daily_expense,[216.16217253],1080
trike15,daily_expense,[230.67376101],1080
trike16,daily_expense,[784.42366087],1080
trike17,daily_expense,[219.30626234],1080
trike18,daily_expense,[471.86113738],1080
trike19,daily_expense,[1259.33698366],1080
trike20,daily_expense,[377.90159205],1080
trike21,daily_expense,[369.11215439],1080
trike22,daily_expense,[388.83122204],1080
trike23,daily_expense,[544.56929012],1080
trike24,daily_expense,[579.74137171],1080
trike25,daily_expense,[888.79538721],1080
trike26,daily_expense,[259.81973459],1080
trike27,daily_expense,[448.39738758],1080
trike28,daily_expense,[500.56371207],1080
trike29,daily_expense,[576.73511578],1080
trike30,daily_expense,[528.78058392],1080
trike31,daily_expense,[422.47444282],1080
trike32,daily_expense,[557.04417834],1080
trike33,daily_expense,[283.12079564],1080
trike34,daily_expense,[560.6093135],1080
trike35,daily_expense,[620.60823167],1080
trike36,daily_expense,[931.75610261],1080
trike37,daily_expense,[847.08529618],1080
trike38,daily_expense,[452.53235397],1080
trike39,daily_expense,[170.44286374],1080
trike40,daily_expense,[532.53963996],1080
trike41,daily_expense,[604.70168032],1080
trike42,daily_expense,[429.90934158],1080
trike43,daily_expense,[391.67914549],1080
trike44,daily_expense,[158.03140934],1080
trike45,daily_expense,[1238.1491011],1080
trike46,daily_expense,[389.91135483],1080
trike47,daily_expense,[193.82965198],1080
trike48,daily_expense,[340.72955422],1080
trike49,daily_expense,[638.16750501],1080
trike50,daily_expense,[575.31619533],1080
trike51,daily_expense,[313.05915954],1080
trike52,daily_expense,[244.42701594],1080
trike53,daily_expense,[311.10532107],1080
trike54,daily_expense,[252.96090331],1080
trike55,daily_expense,[679.53897941],1080
trike56,daily_expense,[509.67530756],1080
trike57,daily_expense,[832.18726141],1080
trike58,daily_expense,[466.12737156],1080
trike59,daily_expense,[166.64151815],1080
trike60,daily_expense,[487.38791578],1080
trike61,daily_expense,[569.7029448],1080
trike62,daily_expense,[165.73427836],1080
trike63,daily_expense,[215.62785569],1080
trike64,daily_expense,[230.35966954],1080
