trike_id,hub_id,start_tick,end_tick
trike0,hub8,380,1080
trike1,hub8,566,1011
trike2,hub8,350,1080
trike3,hub8,670,1080
trike4,hub8,375,1080
trike5,hub8,381,1080
trike6,hub8,470,1080
trike7,hub8,450,1080
trike8,hub8,358,1080
trike9,hub8,375,1080
trike10,hub7,366,1080
trike11,hub7,287,1038
trike12,hub7,285,1080
trike13,hub7,310,1080
trike14,hub7,336,1024
trike15,hub6,469,1080
trike16,hub6,351,1074
trike17,hub6,396,1080
trike18,hub6,526,1080
trike19,hub6,391,1080
trike20,hub5,351,1080
trike21,hub5,312,1080
trike22,hub5,231,1080
trike23,hub5,416,1052
trike24,hub5,454,1080
trike25,hub5,348,1080
trike26,hub5,450,1080
trike27,hub5,403,1080
trike28,hub5,446,1080
trike29,hub5,288,1080
trike30,hub4,438,1003
trike31,hub4,684,1080
trike32,hub4,453,1080
trike33,hub4,335,1080
trike34,hub4,240,1080
trike35,hub3,259,1080
trike36,hub3,368,1080
trike37,hub3,354,1080
trike38,hub3,298,1014
trike39,hub3,374,1080
trike40,hub2,369,1080
trike41,hub2,258,1080
trike42,hub2,273,950
trike43,hub2,417,1080
trike44,hub2,338,1080
trike45,hub1,309,1049
trike46,hub1,439,1080
trike47,hub1,301,871
trike48,hub1,426,1080
trike49,hub1,372,1080
trike50,hub1,340,1080
trike51,hub1,512,1080
trike52,hub1,565,1080
trike53,hub1,370,1080
trike54,hub1,384,1080
trike55,hub1,379,972
trike56,hub1,513,1080
trike57,hub1,252,1080
trike58,hub1,430,1080
trike59,hub1,498,1080
trike60,hub0,534,1080
trike61,hub0,448,1080
trike62,hub0,490,1080
trike63,hub0,356,1080
trike64,hub0,394,1080
