trike_id,expense_type,amount,tick
trike0,end_gas,3.410173082153122,1080
trike1,end_gas,1.4838031023286986,1080
trike2,end_gas,4.699220606911431,1080
trike3,end_gas,3.196987619742586,1080
trike4,end_gas,1.7997236915496944,1080
trike5,end_gas,5.62487976853071,1080
trike6,end_gas,4.936901135977119,1080
trike7,end_gas,1.3829872140444792,1080
trike8,end_gas,2.1619062891864504,1080
trike9,end_gas,4.150019228206823,1080
trike10,end_gas,3.047750062825238,1080
trike11,end_gas,2.9010647331765815,1080
trike12,end_gas,3.7222400553174677,1080
trike13,end_gas,2.757491986349629,1080
trike14,end_gas,3.160698634756833,1080
trike15,end_gas,2.5231420149463757,1080
trike16,end_gas,2.317278291333082,1080
trike17,end_gas,2.891714700517245,1080
trike18,end_gas,3.3214130371871176,1080
trike19,end_gas,2.8053267690652386,1080
trike20,end_gas,4.674684190255681,1080
trike21,end_gas,3.045373059120209,1080
trike22,end_gas,4.3426828936997985,1080
trike23,end_gas,4.5002022977460285,1080
trike24,end_gas,4.959082793792443,1080
trike25,end_gas,4.72889722721241,1080
trike26,end_gas,4.301108049946978,1080
trike27,end_gas,3.310932502438843,1080
trike28,end_gas,4.512698835723402,1080
trike29,end_gas,4.21573516110373,1080
trike30,end_gas,5.895509503618656,1080
trike31,end_gas,2.417604447580329,1080
trike32,end_gas,2.8755507217609293,1080
trike33,end_gas,2.628302253466446,1080
trike34,end_gas,5.32640712850166,1080
trike35,end_gas,5.025219204338621,1080
trike36,end_gas,3.5554451500118014,1080
trike37,end_gas,5.494236544921425,1080
trike38,end_gas,3.11853959131007,1080
trike39,end_gas,4.85853883836689,1080
trike40,end_gas,4.298769732529035,1080
trike41,end_gas,3.4806397769512762,1080
trike42,end_gas,3.902688893610974,1080
trike43,end_gas,4.7274461009059765,1080
trike44,end_gas,3.3968910071703884,1080
trike45,end_gas,3.3792231512599264,1080
trike46,end_gas,3.281790292299623,1080
trike47,end_gas,4.300274090393539,1080
trike48,end_gas,2.850218928584433,1080
trike49,end_gas,3.4310224646495677,1080
trike50,end_gas,3.8000672793457677,1080
trike51,end_gas,2.9317298394677582,1080
trike52,end_gas,3.752798410885439,1080
trike53,end_gas,5.7155407822146875,1080
trike54,end_gas,4.165936816628586,1080
trike55,end_gas,2.5211803276113054,1080
trike56,end_gas,3.9483629069012784,1080
trike57,end_gas,4.11409017033384,1080
trike58,end_gas,5.045550918847511,1080
trike59,end_gas,5.022300818468995,1080
trike60,end_gas,3.3205533257026003,1080
trike61,end_gas,3.2016565982305054,1080
trike62,end_gas,2.5070359963634585,1080
trike63,end_gas,1.9423139733965762,1080
trike64,end_gas,3.251192785181819,1080
trike0,daily_expense,[308.37650963],1080
trike1,daily_expense,[429.33807139],1080
trike2,daily_expense,[278.77899549],1080
trike3,daily_expense,[431.63384679],1080
trike4,daily_expense,[1375.52790694],1080
trike5,daily_expense,[387.51000129],1080
trike6,daily_expense,[309.32197148],1080
trike7,daily_expense,[373.59054103],1080
trike8,daily_expense,[134.07284265],1080
trike9,daily_expense,[159.37682948],1080
trike10,daily_expense,[312.99901115],1080
trike11,daily_expense,[192.71308443],1080
trike12,daily_expense,[740.56484759],1080
trike13,daily_expense,[331.6235305],1080
trike14,daily_expense,[251.55473955],1080
trike15,daily_expense,[902.05945432],1080
trike16,daily_expense,[1105.70095008],1080
trike17,daily_expense,[667.58821649],1080
trike18,daily_expense,[185.81884098],1080
trike19,daily_expense,[767.67557956],1080
trike20,daily_expense,[235.60485917],1080
trike21,daily_expense,[346.17721606],1080
trike22,daily_expense,[413.79367351],1080
trike23,daily_expense,[327.36625099],1080
trike24,daily_expense,[1355.5701403],1080
trike25,daily_expense,[446.27013793],1080
trike26,daily_expense,[231.4994259],1080
trike27,daily_expense,[518.80775772],1080
trike28,daily_expense,[199.22513677],1080
trike29,daily_expense,[527.42937434],1080
trike30,daily_expense,[209.47489096],1080
trike31,daily_expense,[633.97060059],1080
trike32,daily_expense,[846.08435323],1080
trike33,daily_expense,[315.68163795],1080
trike34,daily_expense,[509.45411819],1080
trike35,daily_expense,[405.23198139],1080
trike36,daily_expense,[180.55387375],1080
trike37,daily_expense,[894.73805074],1080
trike38,daily_expense,[960.48819701],1080
trike39,daily_expense,[394.81527957],1080
trike40,daily_expense,[213.47690244],1080
trike41,daily_expense,[381.01023934],1080
trike42,daily_expense,[263.67407304],1080
trike43,daily_expense,[237.00708287],1080
trike44,daily_expense,[1225.3283205],1080
trike45,daily_expense,[166.24006417],1080
trike46,daily_expense,[307.74254622],1080
trike47,daily_expense,[418.73584568],1080
trike48,daily_expense,[338.30981759],1080
trike49,daily_expense,[277.13622278],1080
trike50,daily_expense,[190.35267392],1080
trike51,daily_expense,[762.03558619],1080
trike52,daily_expense,[708.53387281],1080
trike53,daily_expense,[520.76001442],1080
trike54,daily_expense,[282.90372297],1080
trike55,daily_expense,[1416.25869277],1080
trike56,daily_expense,[145.51097202],1080
trike57,daily_expense,[1176.57081831],1080
trike58,daily_expense,[425.4657145],1080
trike59,daily_expense,[780.34060681],1080
trike60,daily_expense,[378.63055961],1080
trike61,daily_expense,[1913.66495672],1080
trike62,daily_expense,[183.95822166],1080
trike63,daily_expense,[409.11870441],1080
trike64,daily_expense,[268.98558837],1080
