trike_id,hub_id,start_tick,end_tick
trike0,hub8,395,1080
trike1,hub8,432,874
trike2,hub8,342,1080
trike3,hub8,428,1063
trike4,hub8,343,779
trike5,hub8,503,1080
trike6,hub8,343,1050
trike7,hub8,335,1080
trike8,hub8,362,1080
trike9,hub8,449,1080
trike10,hub7,397,1080
trike11,hub7,340,1080
trike12,hub7,352,1080
trike13,hub7,430,1080
trike14,hub7,259,1080
trike15,hub6,424,1080
trike16,hub6,432,956
trike17,hub6,339,1080
trike18,hub6,334,1080
trike19,hub6,516,1080
trike20,hub5,367,1080
trike21,hub5,249,1080
trike22,hub5,342,1080
trike23,hub5,545,1080
trike24,hub5,373,1080
trike25,hub5,359,1080
trike26,hub5,408,1080
trike27,hub5,583,1080
trike28,hub5,357,845
trike29,hub5,329,1080
trike30,hub4,450,1080
trike31,hub4,532,977
trike32,hub4,511,1080
trike33,hub4,401,1080
trike34,hub4,418,1080
trike35,hub3,401,1080
trike36,hub3,482,975
trike37,hub3,350,1080
trike38,hub3,258,1080
trike39,hub3,389,1080
trike40,hub2,618,1080
trike41,hub2,271,1080
trike42,hub2,343,1080
trike43,hub2,538,1054
trike44,hub2,294,1080
trike45,hub1,631,1080
trike46,hub1,350,1080
trike47,hub1,423,1080
trike48,hub1,321,1080
trike49,hub1,372,1019
trike50,hub1,611,1080
trike51,hub1,649,944
trike52,hub1,602,1080
trike53,hub1,369,1080
trike54,hub1,402,1080
trike55,hub1,499,1080
trike56,hub1,424,1080
trike57,hub1,417,1080
trike58,hub1,386,1080
trike59,hub1,251,1080
trike60,hub0,332,1080
trike61,hub0,488,1080
trike62,hub0,438,1080
trike63,hub0,319,1080
trike64,hub0,412,1080
