trike_id,hub_id,start_tick,end_tick
trike0,hub8,474,1080
trike1,hub8,485,1080
trike2,hub8,417,1080
trike3,hub8,395,1080
trike4,hub8,393,1080
trike5,hub8,382,1080
trike6,hub8,387,1007
trike7,hub8,454,1080
trike8,hub8,431,1079
trike9,hub8,414,1070
trike10,hub7,355,1080
trike11,hub7,265,936
trike12,hub7,338,1080
trike13,hub7,325,1080
trike14,hub7,377,1080
trike15,hub6,369,1080
trike16,hub6,337,1080
trike17,hub6,296,1080
trike18,hub6,328,1080
trike19,hub6,409,1080
trike20,hub5,360,1080
trike21,hub5,318,1073
trike22,hub5,567,1080
trike23,hub5,268,543
trike24,hub5,500,1080
trike25,hub5,313,993
trike26,hub5,349,1080
trike27,hub5,599,1028
trike28,hub5,403,1080
trike29,hub5,251,842
trike30,hub4,467,1080
trike31,hub4,214,1032
trike32,hub4,426,1080
trike33,hub4,372,1080
trike34,hub4,414,1077
trike35,hub3,370,1080
trike36,hub3,453,1080
trike37,hub3,432,1080
trike38,hub3,364,1080
trike39,hub3,356,1080
trike40,hub2,431,1080
trike41,hub2,551,1080
trike42,hub2,354,1080
trike43,hub2,455,1080
trike44,hub2,387,1080
trike45,hub1,421,1080
trike46,hub1,515,1080
trike47,hub1,476,1080
trike48,hub1,536,1080
trike49,hub1,444,1080
trike50,hub1,372,993
trike51,hub1,387,1080
trike52,hub1,312,1080
trike53,hub1,295,1080
trike54,hub1,307,989
trike55,hub1,495,1080
trike56,hub1,298,1080
trike57,hub1,374,1080
trike58,hub1,337,1080
trike59,hub1,359,1080
trike60,hub0,444,1070
trike61,hub0,224,1080
trike62,hub0,364,1073
trike63,hub0,288,1080
trike64,hub0,356,1080
