trike_id,hub_id,start_tick,end_tick
trike0,hub8,337,1080
trike1,hub8,537,1080
trike2,hub8,423,1080
trike3,hub8,335,1080
trike4,hub8,340,1070
trike5,hub8,534,1080
trike6,hub8,371,1043
trike7,hub8,365,1080
trike8,hub8,329,1078
trike9,hub8,450,1080
trike10,hub7,471,1080
trike11,hub7,400,1080
trike12,hub7,319,1080
trike13,hub7,442,1080
trike14,hub7,305,1080
trike15,hub6,340,1021
trike16,hub6,462,1080
trike17,hub6,463,1080
trike18,hub6,428,1080
trike19,hub6,359,1080
trike20,hub5,391,931
trike21,hub5,440,873
trike22,hub5,447,1080
trike23,hub5,267,1080
trike24,hub5,331,568
trike25,hub5,275,1080
trike26,hub5,331,897
trike27,hub5,406,1080
trike28,hub5,467,1080
trike29,hub5,348,1080
trike30,hub4,356,1080
trike31,hub4,355,1080
trike32,hub4,250,1080
trike33,hub4,379,1080
trike34,hub4,431,1080
trike35,hub3,399,1080
trike36,hub3,638,1080
trike37,hub3,482,1080
trike38,hub3,321,1080
trike39,hub3,363,984
trike40,hub2,548,1080
trike41,hub2,514,910
trike42,hub2,325,1080
trike43,hub2,482,1080
trike44,hub2,476,1080
trike45,hub1,315,1080
trike46,hub1,546,1080
trike47,hub1,649,1080
trike48,hub1,262,1075
trike49,hub1,404,1080
trike50,hub1,297,1080
trike51,hub1,339,1080
trike52,hub1,401,1080
trike53,hub1,280,1080
trike54,hub1,469,1080
trike55,hub1,367,1078
trike56,hub1,320,1080
trike57,hub1,380,1064
trike58,hub1,472,1080
trike59,hub1,344,1080
trike60,hub0,324,1058
trike61,hub0,327,1080
trike62,hub0,323,1080
trike63,hub0,460,1080
trike64,hub0,329,1080
