trike_id,expense_type,amount,tick
trike0,end_gas,4.803787930860417,1080
trike1,end_gas,4.010151925291921,1080
trike2,end_gas,4.741282039529296,1080
trike3,end_gas,3.119781687032997,1080
trike4,end_gas,4.640225706806334,1080
trike5,end_gas,2.08432981963157,1080
trike6,end_gas,4.482431599914139,1080
trike7,end_gas,4.669058333636067,1080
trike8,end_gas,4.019365390564321,1080
trike9,end_gas,3.9224803980136915,1080
trike10,end_gas,1.9393476617713135,1080
trike11,end_gas,3.9342642385122146,1080
trike12,end_gas,3.7679101011062546,1080
trike13,end_gas,2.353212868369407,1080
trike14,end_gas,3.688651870645386,1080
trike15,end_gas,3.0429888462074954,1080
trike16,end_gas,2.693584670989408,1080
trike17,end_gas,2.4064214757753386,1080
trike18,end_gas,2.28620383230108,1080
trike19,end_gas,3.0074944178060137,1080
trike20,end_gas,3.6338543311802867,1080
trike21,end_gas,2.2825816429880024,1080
trike22,end_gas,2.7354890536265866,1080
trike23,end_gas,3.9656794057221987,1080
trike24,end_gas,3.7159630971924402,1080
trike25,end_gas,4.035339759309106,1080
trike26,end_gas,4.712158022890429,1080
trike27,end_gas,2.9100987545576182,1080
trike28,end_gas,4.126418326354178,1080
trike29,end_gas,3.653819330896129,1080
trike30,end_gas,4.639512065176748,1080
trike31,end_gas,2.7878534609567915,1080
trike32,end_gas,4.886183437962747,1080
trike33,end_gas,4.668005079569065,1080
trike34,end_gas,3.827450980053261,1080
trike35,end_gas,2.9157442960280706,1080
trike36,end_gas,2.898058823618371,1080
trike37,end_gas,3.8812307802663497,1080
trike38,end_gas,5.296003940115501,1080
trike39,end_gas,3.500829240579646,1080
trike40,end_gas,1.502103451301549,1080
trike41,end_gas,2.259820203158364,1080
trike42,end_gas,5.050091220470365,1080
trike43,end_gas,3.0009178201737705,1080
trike44,end_gas,2.2094600279137935,1080
trike45,end_gas,5.180186810888499,1080
trike46,end_gas,4.025662526423856,1080
trike47,end_gas,2.008390475841391,1080
trike48,end_gas,3.2784847164801016,1080
trike49,end_gas,4.7030132032395695,1080
trike50,end_gas,2.974775647042114,1080
trike51,end_gas,4.593509150319905,1080
trike52,end_gas,2.383945743587135,1080
trike53,end_gas,4.582684357236997,1080
trike54,end_gas,3.0011425014018296,1080
trike55,end_gas,3.149397657942394,1080
trike56,end_gas,3.208652035867178,1080
trike57,end_gas,4.179422448422144,1080
trike58,end_gas,1.7512371156095132,1080
trike59,end_gas,5.282336089570683,1080
trike60,end_gas,1.6864139074610522,1080
trike61,end_gas,5.176091224551018,1080
trike62,end_gas,4.128814121417092,1080
trike63,end_gas,3.3794466495491524,1080
trike64,end_gas,3.0931073687659336,1080
trike0,daily_expense,[363.86785919],1080
trike1,daily_expense,[414.10468644],1080
trike2,daily_expense,[333.17600948],1080
trike3,daily_expense,[235.99504979],1080
trike4,daily_expense,[476.8134079],1080
trike5,daily_expense,[1072.60190682],1080
trike6,daily_expense,[279.41777853],1080
trike7,daily_expense,[241.93147164],1080
trike8,daily_expense,[204.81746325],1080
trike9,daily_expense,[394.72747841],1080
trike10,daily_expense,[107.9045179],1080
trike11,daily_expense,[143.75804267],1080
trike12,daily_expense,[278.73565397],1080
trike13,daily_expense,[411.15840068],1080
trike14,daily_expense,[268.90666911],1080
trike15,daily_expense,[596.24763973],1080
trike16,daily_expense,[328.42811376],1080
trike17,daily_expense,[480.74097695],1080
trike18,daily_expense,[481.0827861],1080
trike19,daily_expense,[348.43343798],1080
trike20,daily_expense,[290.0918606],1080
trike21,daily_expense,[141.46773412],1080
trike22,daily_expense,[475.50845964],1080
trike23,daily_expense,[267.93962722],1080
trike24,daily_expense,[71.38233911],1080
trike25,daily_expense,[464.10030381],1080
trike26,daily_expense,[132.29836484],1080
trike27,daily_expense,[494.55250018],1080
trike28,daily_expense,[374.30100637],1080
trike29,daily_expense,[314.20616258],1080
trike30,daily_expense,[274.37718096],1080
trike31,daily_expense,[541.03118909],1080
trike32,daily_expense,[217.04570531],1080
trike33,daily_expense,[592.32682179],1080
trike34,daily_expense,[475.41056412],1080
trike35,daily_expense,[335.82973226],1080
trike36,daily_expense,[248.28204608],1080
trike37,daily_expense,[888.28979466],1080
trike38,daily_expense,[1303.23942085],1080
trike39,daily_expense,[214.2126559],1080
trike40,daily_expense,[607.20684238],1080
trike41,daily_expense,[385.38129601],1080
trike42,daily_expense,[191.07969573],1080
trike43,daily_expense,[229.09908743],1080
trike44,daily_expense,[468.48114666],1080
trike45,daily_expense,[212.30823964],1080
trike46,daily_expense,[645.76802496],1080
trike47,daily_expense,[302.65145212],1080
trike48,daily_expense,[265.15679019],1080
trike49,daily_expense,[912.65506753],1080
trike50,daily_expense,[332.2935992],1080
trike51,daily_expense,[770.71069131],1080
trike52,daily_expense,[372.51447629],1080
trike53,daily_expense,[210.32205192],1080
trike54,daily_expense,[1789.16212819],1080
trike55,daily_expense,[459.90060606],1080
trike56,daily_expense,[230.88282001],1080
trike57,daily_expense,[621.3227742],1080
trike58,daily_expense,[217.27132216],1080
trike59,daily_expense,[382.49451473],1080
trike60,daily_expense,[1414.21775527],1080
trike61,daily_expense,[335.70436627],1080
trike62,daily_expense,[518.38817394],1080
trike63,daily_expense,[277.5674061],1080
trike64,daily_expense,[358.17529619],1080
