trike_id,hub_id,start_tick,end_tick
trike0,hub8,484,1080
trike1,hub8,396,1080
trike2,hub8,506,1080
trike3,hub8,319,1080
trike4,hub8,417,1080
trike5,hub8,438,873
trike6,hub8,284,972
trike7,hub8,400,1080
trike8,hub8,568,1080
trike9,hub8,499,1080
trike10,hub7,293,1080
trike11,hub7,436,1080
trike12,hub7,419,1080
trike13,hub7,487,799
trike14,hub7,451,961
trike15,hub6,450,1080
trike16,hub6,487,1080
trike17,hub6,411,1080
trike18,hub6,386,984
trike19,hub6,414,1080
trike20,hub5,407,1080
trike21,hub5,473,1030
trike22,hub5,431,1080
trike23,hub5,316,1080
trike24,hub5,436,950
trike25,hub5,340,965
trike26,hub5,356,1080
trike27,hub5,458,1080
trike28,hub5,446,594
trike29,hub5,377,1080
trike30,hub4,346,1080
trike31,hub4,333,1080
trike32,hub4,364,1080
trike33,hub4,500,1080
trike34,hub4,329,1080
trike35,hub3,429,1080
trike36,hub3,462,997
trike37,hub3,374,1080
trike38,hub3,324,1080
trike39,hub3,370,1080
trike40,hub2,582,1080
trike41,hub2,345,975
trike42,hub2,347,1041
trike43,hub2,385,1080
trike44,hub2,329,1080
trike45,hub1,352,1080
trike46,hub1,486,1031
trike47,hub1,504,1080
trike48,hub1,314,1080
trike49,hub1,435,1080
trike50,hub1,413,1080
trike51,hub1,377,978
trike52,hub1,464,1080
trike53,hub1,375,840
trike54,hub1,450,1080
trike55,hub1,380,1080
trike56,hub1,382,1080
trike57,hub1,447,1051
trike58,hub1,410,931
trike59,hub1,350,1080
trike60,hub0,424,996
trike61,hub0,370,1038
trike62,hub0,393,1080
trike63,hub0,323,1080
trike64,hub0,363,848
