trike_id,hub_id,start_tick,end_tick
trike0,hub8,242,1080
trike1,hub8,500,1080
trike2,hub8,568,1080
trike3,hub8,351,1008
trike4,hub8,441,1080
trike5,hub8,298,1080
trike6,hub8,416,1080
trike7,hub8,309,847
trike8,hub8,510,1080
trike9,hub8,408,1080
trike10,hub7,424,1080
trike11,hub7,552,1080
trike12,hub7,327,1080
trike13,hub7,361,1080
trike14,hub7,432,1055
trike15,hub6,368,1064
trike16,hub6,343,1080
trike17,hub6,426,1080
trike18,hub6,419,1080
trike19,hub6,275,721
trike20,hub5,427,1080
trike21,hub5,325,1080
trike22,hub5,270,1080
trike23,hub5,382,1080
trike24,hub5,358,1080
trike25,hub5,381,1076
trike26,hub5,398,942
trike27,hub5,405,1080
trike28,hub5,332,1080
trike29,hub5,385,1080
trike30,hub4,266,1080
trike31,hub4,301,1080
trike32,hub4,716,1080
trike33,hub4,455,1080
trike34,hub4,543,820
trike35,hub3,368,1051
trike36,hub3,540,1080
trike37,hub3,284,1080
trike38,hub3,423,1080
trike39,hub3,312,999
trike40,hub2,486,1080
trike41,hub2,278,1080
trike42,hub2,450,1080
trike43,hub2,416,1080
trike44,hub2,335,1080
trike45,hub1,398,1080
trike46,hub1,545,1080
trike47,hub1,275,1080
trike48,hub1,327,1080
trike49,hub1,325,1080
trike50,hub1,515,1080
trike51,hub1,366,1007
trike52,hub1,356,1080
trike53,hub1,406,1080
trike54,hub1,424,1080
trike55,hub1,469,1080
trike56,hub1,374,1080
trike57,hub1,413,1080
trike58,hub1,363,1080
trike59,hub1,372,1080
trike60,hub0,335,1080
trike61,hub0,408,984
trike62,hub0,325,1080
trike63,hub0,391,1080
trike64,hub0,221,1080
