trike_id,expense_type,amount,tick
trike0,end_gas,3.5972198571266687,1080
trike1,end_gas,5.683380720908435,1080
trike2,end_gas,4.138573304209684,1080
trike3,end_gas,3.3158536672277257,1080
trike4,end_gas,4.532249980853561,1080
trike5,end_gas,3.9358878527914287,1080
trike6,end_gas,4.572316203599328,1080
trike7,end_gas,4.303036946935413,1080
trike8,end_gas,3.750981088618138,1080
trike9,end_gas,4.142715241427121,1080
trike10,end_gas,2.6040734573018045,1080
trike11,end_gas,5.696820218012588,1080
trike12,end_gas,5.287668141351259,1080
trike13,end_gas,3.068337829172883,1080
trike14,end_gas,4.417481801566581,1080
trike15,end_gas,2.1658695602268065,1080
trike16,end_gas,3.1961779077013888,1080
trike17,end_gas,1.4469641974012728,1080
trike18,end_gas,1.7634148371961984,1080
trike19,end_gas,3.4671469185463404,1080
trike20,end_gas,3.680645229001939,1080
trike21,end_gas,4.974657137123981,1080
trike22,end_gas,2.8187904527289485,1080
trike23,end_gas,4.771044696159497,1080
trike24,end_gas,1.9204618520324765,1080
trike25,end_gas,2.129814373090652,1080
trike26,end_gas,4.1530534920394455,1080
trike27,end_gas,2.2191232619019385,1080
trike28,end_gas,2.536462421028617,1080
trike29,end_gas,3.082890216419192,1080
trike30,end_gas,3.39960148792405,1080
trike31,end_gas,4.4402302230011825,1080
trike32,end_gas,3.334969117456053,1080
trike33,end_gas,3.236864860946166,1080
trike34,end_gas,4.242357963667518,1080
trike35,end_gas,4.660696666805233,1080
trike36,end_gas,3.8422267651189315,1080
trike37,end_gas,4.858829383433666,1080
trike38,end_gas,4.551697937805435,1080
trike39,end_gas,4.466528403650238,1080
trike40,end_gas,3.540862641239759,1080
trike41,end_gas,2.600510676106551,1080
trike42,end_gas,2.9266361655042537,1080
trike43,end_gas,2.3688208906082457,1080
trike44,end_gas,3.8240211057181064,1080
trike45,end_gas,4.3382358490285045,1080
trike46,end_gas,6.280502137312134,1080
trike47,end_gas,2.8693559644973643,1080
trike48,end_gas,3.2138939489792167,1080
trike49,end_gas,4.803966312913865,1080
trike50,end_gas,4.175209766421267,1080
trike51,end_gas,4.443801551446359,1080
trike52,end_gas,3.416743737132633,1080
trike53,end_gas,2.6550046614707945,1080
trike54,end_gas,1.4479099837107734,1080
trike55,end_gas,3.619081569603026,1080
trike56,end_gas,2.3255436639141056,1080
trike57,end_gas,2.958874594809262,1080
trike58,end_gas,2.586220712009375,1080
trike59,end_gas,3.2462390344046406,1080
trike60,end_gas,2.6952696273586927,1080
trike61,end_gas,2.51203765647757,1080
trike62,end_gas,4.320447761728131,1080
trike63,end_gas,3.2942121894287273,1080
trike64,end_gas,3.920859721208077,1080
trike0,daily_expense,[516.28786461],1080
trike1,daily_expense,[261.70814908],1080
trike2,daily_expense,[194.35242259],1080
trike3,daily_expense,[1155.35180181],1080
trike4,daily_expense,[329.83418953],1080
trike5,daily_expense,[211.40821295],1080
trike6,daily_expense,[221.76459445],1080
trike7,daily_expense,[539.62014632],1080
trike8,daily_expense,[372.82292471],1080
trike9,daily_expense,[1097.52364085],1080
trike10,daily_expense,[603.99925857],1080
trike11,daily_expense,[135.65322593],1080
trike12,daily_expense,[482.95556838],1080
trike13,daily_expense,[1300.9465131],1080
trike14,daily_expense,[728.29271534],1080
trike15,daily_expense,[230.28558072],1080
trike16,daily_expense,[476.19558805],1080
trike17,daily_expense,[143.31602292],1080
trike18,daily_expense,[470.82658287],1080
trike19,daily_expense,[282.52137012],1080
trike20,daily_expense,[154.30470205],1080
trike21,daily_expense,[347.65997054],1080
trike22,daily_expense,[198.09064517],1080
trike23,daily_expense,[690.65186221],1080
trike24,daily_expense,[486.37276903],1080
trike25,daily_expense,[457.99152474],1080
trike26,daily_expense,[238.37529746],1080
trike27,daily_expense,[460.40068931],1080
trike28,daily_expense,[347.98159246],1080
trike29,daily_expense,[355.3306143],1080
trike30,daily_expense,[364.30657558],1080
trike31,daily_expense,[310.35128592],1080
trike32,daily_expense,[350.60713816],1080
trike33,daily_expense,[1319.7553026],1080
trike34,daily_expense,[368.41947913],1080
trike35,daily_expense,[266.01053495],1080
trike36,daily_expense,[484.28747126],1080
trike37,daily_expense,[635.99538791],1080
trike38,daily_expense,[376.02373016],1080
trike39,daily_expense,[721.68795135],1080
trike40,daily_expense,[421.12761064],1080
trike41,daily_expense,[655.30293694],1080
trike42,daily_expense,[371.86686686],1080
trike43,daily_expense,[439.58520206],1080
trike44,daily_expense,[259.63389305],1080
trike45,daily_expense,[269.69723666],1080
trike46,daily_expense,[808.70545128],1080
trike47,daily_expense,[204.0870409],1080
trike48,daily_expense,[1171.19373651],1080
trike49,daily_expense,[348.7652078],1080
trike50,daily_expense,[793.00003645],1080
trike51,daily_expense,[599.99242199],1080
trike52,daily_expense,[669.72076193],1080
trike53,daily_expense,[391.37793002],1080
trike54,daily_expense,[254.20768154],1080
trike55,daily_expense,[964.30761285],1080
trike56,daily_expense,[561.98391425],1080
trike57,daily_expense,[280.48453146],1080
trike58,daily_expense,[145.64832386],1080
trike59,daily_expense,[288.17731703],1080
trike60,daily_expense,[341.64939342],1080
trike61,daily_expense,[457.97204933],1080
trike62,daily_expense,[368.01425645],1080
trike63,daily_expense,[862.73242995],1080
trike64,daily_expense,[269.88424048],1080
