trike_id,hub_id,start_tick,end_tick
trike0,hub8,339,1080
trike1,hub8,403,1080
trike2,hub8,347,1080
trike3,hub8,354,1080
trike4,hub8,395,1080
trike5,hub8,434,1080
trike6,hub8,431,1080
trike7,hub8,476,1080
trike8,hub8,341,1080
trike9,hub8,632,1080
trike10,hub7,390,1080
trike11,hub7,454,1080
trike12,hub7,402,1080
trike13,hub7,365,1052
trike14,hub7,406,597
trike15,hub6,371,1080
trike16,hub6,308,1080
trike17,hub6,289,1080
trike18,hub6,390,1003
trike19,hub6,319,1080
trike20,hub5,347,1004
trike21,hub5,371,1080
trike22,hub5,612,1080
trike23,hub5,302,1080
trike24,hub5,631,1080
trike25,hub5,451,702
trike26,hub5,363,1080
trike27,hub5,532,1080
trike28,hub5,289,1080
trike29,hub5,401,1049
trike30,hub4,445,1080
trike31,hub4,531,1080
trike32,hub4,331,1080
trike33,hub4,341,984
trike34,hub4,362,1080
trike35,hub3,432,941
trike36,hub3,411,886
trike37,hub3,420,1080
trike38,hub3,303,1080
trike39,hub3,407,1080
trike40,hub2,605,1080
trike41,hub2,348,1080
trike42,hub2,411,406
trike43,hub2,403,756
trike44,hub2,305,1080
trike45,hub1,416,1080
trike46,hub1,321,1080
trike47,hub1,262,1080
trike48,hub1,538,940
trike49,hub1,523,1080
trike50,hub1,249,1080
trike51,hub1,450,1080
trike52,hub1,478,1027
trike53,hub1,453,1080
trike54,hub1,382,1080
trike55,hub1,453,1080
trike56,hub1,577,977
trike57,hub1,559,1080
trike58,hub1,348,1080
trike59,hub1,283,1080
trike60,hub0,256,1036
trike61,hub0,427,1080
trike62,hub0,427,1080
trike63,hub0,540,1080
trike64,hub0,345,1080
