trike_id,expense_type,amount,tick
trike0,end_gas,3.956034086079487,1080
trike1,end_gas,4.810351622709375,1080
trike2,end_gas,5.837955793788975,1080
trike3,end_gas,4.859564895111142,1080
trike4,end_gas,3.3738404577194494,1080
trike5,end_gas,2.517356556116711,1080
trike6,end_gas,4.549435096748139,1080
trike7,end_gas,3.606451310297446,1080
trike8,end_gas,5.163795048091495,1080
trike9,end_gas,3.320349421508045,1080
trike10,end_gas,3.6233501423517294,1080
trike11,end_gas,2.025849523558604,1080
trike12,end_gas,1.6232416613661056,1080
trike13,end_gas,4.370345972035322,1080
trike14,end_gas,5.511570291735278,1080
trike15,end_gas,1.7748664491019979,1080
trike16,end_gas,2.699753041269892,1080
trike17,end_gas,3.952307495621957,1080
trike18,end_gas,4.017379667457637,1080
trike19,end_gas,4.543674101875471,1080
trike20,end_gas,3.8925158425323185,1080
trike21,end_gas,3.135370587535375,1080
trike22,end_gas,4.902315276347466,1080
trike23,end_gas,2.0225491101600093,1080
trike24,end_gas,5.222101454885692,1080
trike25,end_gas,5.67216603460318,1080
trike26,end_gas,6.605901684720692,1080
trike27,end_gas,3.163857160272147,1080
trike28,end_gas,4.228804941603844,1080
trike29,end_gas,4.888006955564804,1080
trike30,end_gas,3.4146599220195837,1080
trike31,end_gas,2.7701867975400547,1080
trike32,end_gas,3.1352947920994154,1080
trike33,end_gas,5.6264245427212405,1080
trike34,end_gas,3.22922472819734,1080
trike35,end_gas,2.179663511012856,1080
trike36,end_gas,3.695960666774858,1080
trike37,end_gas,4.684610639687973,1080
trike38,end_gas,2.2253472989111502,1080
trike39,end_gas,5.477927786381465,1080
trike40,end_gas,2.8498927434013694,1080
trike41,end_gas,4.642855528972753,1080
trike42,end_gas,3.8334280756800454,1080
trike43,end_gas,4.5972378784064185,1080
trike44,end_gas,5.5903822143665405,1080
trike45,end_gas,3.496830088929142,1080
trike46,end_gas,4.017351230305627,1080
trike47,end_gas,3.3805305071267626,1080
trike48,end_gas,4.003234561766013,1080
trike49,end_gas,2.864435987445765,1080
trike50,end_gas,2.1930238808851414,1080
trike51,end_gas,4.711740072068034,1080
trike52,end_gas,3.481575343125294,1080
trike53,end_gas,3.5572591375249925,1080
trike54,end_gas,4.727325168601503,1080
trike55,end_gas,6.0168760198061575,1080
trike56,end_gas,2.57496611098342,1080
trike57,end_gas,5.266555441101186,1080
trike58,end_gas,2.808459382691835,1080
trike59,end_gas,3.5510709672510705,1080
trike60,end_gas,2.880874191584533,1080
trike61,end_gas,3.735519735860207,1080
trike62,end_gas,1.542747379539288,1080
trike63,end_gas,5.183396285865946,1080
trike64,end_gas,3.7297850664640446,1080
trike0,daily_expense,[214.18443392],1080
trike1,daily_expense,[611.79487123],1080
trike2,daily_expense,[602.46348452],1080
trike3,daily_expense,[238.91413544],1080
trike4,daily_expense,[369.71856611],1080
trike5,daily_expense,[478.63636348],1080
trike6,daily_expense,[659.30721673],1080
trike7,daily_expense,[277.20482954],1080
trike8,daily_expense,[336.05625834],1080
trike9,daily_expense,[346.15408225],1080
trike10,daily_expense,[293.44273151],1080
trike11,daily_expense,[1196.45277438],1080
trike12,daily_expense,[777.31506322],1080
trike13,daily_expense,[805.65405467],1080
trike14,daily_expense,[233.13203702],1080
trike15,daily_expense,[958.55315594],1080
trike16,daily_expense,[567.91883521],1080
trike17,daily_expense,[478.43496562],1080
trike18,daily_expense,[405.49586727],1080
trike19,daily_expense,[469.03476778],1080
trike20,daily_expense,[245.73645723],1080
trike21,daily_expense,[286.06312554],1080
trike22,daily_expense,[235.58303165],1080
trike23,daily_expense,[831.06837042],1080
trike24,daily_expense,[307.25760093],1080
trike25,daily_expense,[872.85020646],1080
trike26,daily_expense,[496.57552899],1080
trike27,daily_expense,[340.09899854],1080
trike28,daily_expense,[132.05755901],1080
trike29,daily_expense,[152.92436887],1080
trike30,daily_expense,[372.693388],1080
trike31,daily_expense,[847.57229948],1080
trike32,daily_expense,[117.44806033],1080
trike33,daily_expense,[364.99358367],1080
trike34,daily_expense,[328.81494202],1080
trike35,daily_expense,[927.24648693],1080
trike36,daily_expense,[411.37119886],1080
trike37,daily_expense,[653.418769],1080
trike38,daily_expense,[292.13316192],1080
trike39,daily_expense,[214.13534385],1080
trike40,daily_expense,[227.18493184],1080
trike41,daily_expense,[850.23818236],1080
trike42,daily_expense,[351.69085466],1080
trike43,daily_expense,[350.2709177],1080
trike44,daily_expense,[352.2384842],1080
trike45,daily_expense,[179.33879252],1080
trike46,daily_expense,[175.39793293],1080
trike47,daily_expense,[484.49957413],1080
trike48,daily_expense,[288.78412389],1080
trike49,daily_expense,[531.84092685],1080
trike50,daily_expense,[445.69500045],1080
trike51,daily_expense,[704.20777095],1080
trike52,daily_expense,[564.94807451],1080
trike53,daily_expense,[424.12375048],1080
trike54,daily_expense,[469.50359156],1080
trike55,daily_expense,[529.19877173],1080
trike56,daily_expense,[345.13474044],1080
trike57,daily_expense,[347.05210822],1080
trike58,daily_expense,[396.45871446],1080
trike59,daily_expense,[589.92662627],1080
trike60,daily_expense,[181.11581504],1080
trike61,daily_expense,[254.81433038],1080
trike62,daily_expense,[771.84970872],1080
trike63,daily_expense,[246.47545149],1080
trike64,daily_expense,[328.55234497],1080
