trike_id,hub_id,start_tick,end_tick
trike0,hub8,396,1080
trike1,hub8,463,1080
trike2,hub8,329,1080
trike3,hub8,327,1080
trike4,hub8,417,1080
trike5,hub8,363,717
trike6,hub8,362,1080
trike7,hub8,467,1080
trike8,hub8,431,966
trike9,hub8,437,1080
trike10,hub7,275,820
trike11,hub7,427,1080
trike12,hub7,390,1080
trike13,hub7,443,1080
trike14,hub7,354,1080
trike15,hub6,324,1080
trike16,hub6,443,1072
trike17,hub6,296,1080
trike18,hub6,400,828
trike19,hub6,473,1080
trike20,hub5,420,1080
trike21,hub5,266,1080
trike22,hub5,306,1080
trike23,hub5,342,1080
trike24,hub5,513,1080
trike25,hub5,319,1080
trike26,hub5,461,1080
trike27,hub5,298,1080
trike28,hub5,404,1080
trike29,hub5,404,1080
trike30,hub4,367,1080
trike31,hub4,486,1080
trike32,hub4,436,1080
trike33,hub4,395,1080
trike34,hub4,353,1080
trike35,hub3,378,1080
trike36,hub3,410,1080
trike37,hub3,496,1080
trike38,hub3,466,1080
trike39,hub3,408,1080
trike40,hub2,488,1080
trike41,hub2,512,1080
trike42,hub2,339,1080
trike43,hub2,384,1080
trike44,hub2,464,1080
trike45,hub1,360,1064
trike46,hub1,482,1080
trike47,hub1,476,1066
trike48,hub1,389,1001
trike49,hub1,385,884
trike50,hub1,320,1080
trike51,hub1,341,1080
trike52,hub1,350,1080
trike53,hub1,333,1080
trike54,hub1,392,1038
trike55,hub1,361,1080
trike56,hub1,388,1080
trike57,hub1,480,1080
trike58,hub1,520,1051
trike59,hub1,453,1080
trike60,hub0,489,1080
trike61,hub0,436,1080
trike62,hub0,585,1080
trike63,hub0,318,1080
trike64,hub0,290,1080
