trike_id,hub_id,start_tick,end_tick
trike0,hub8,394,1080
trike1,hub8,501,1080
trike2,hub8,290,1080
trike3,hub8,370,781
trike4,hub8,444,1080
trike5,hub8,376,1080
trike6,hub8,354,1080
trike7,hub8,605,1080
trike8,hub8,422,1080
trike9,hub8,444,1080
trike10,hub7,316,1080
trike11,hub7,451,1058
trike12,hub7,403,1080
trike13,hub7,373,976
trike14,hub7,353,1080
trike15,hub6,574,1023
trike16,hub6,458,895
trike17,hub6,319,1080
trike18,hub6,382,1080
trike19,hub6,355,1071
trike20,hub5,419,517
trike21,hub5,472,1080
trike22,hub5,453,941
trike23,hub5,537,995
trike24,hub5,437,1080
trike25,hub5,421,1080
trike26,hub5,484,1057
trike27,hub5,458,1080
trike28,hub5,394,1080
trike29,hub5,319,880
trike30,hub4,308,1080
trike31,hub4,385,1080
trike32,hub4,374,1080
trike33,hub4,312,1074
trike34,hub4,608,1080
trike35,hub3,325,1080
trike36,hub3,334,1080
trike37,hub3,491,978
trike38,hub3,280,1080
trike39,hub3,400,1080
trike40,hub2,379,1033
trike41,hub2,468,1080
trike42,hub2,362,1068
trike43,hub2,446,1080
trike44,hub2,458,1080
trike45,hub1,493,938
trike46,hub1,327,1080
trike47,hub1,498,1080
trike48,hub1,404,977
trike49,hub1,519,1080
trike50,hub1,478,1080
trike51,hub1,460,1057
trike52,hub1,523,1080
trike53,hub1,344,1080
trike54,hub1,370,990
trike55,hub1,487,1080
trike56,hub1,375,1080
trike57,hub1,259,1080
trike58,hub1,371,1080
trike59,hub1,434,1032
trike60,hub0,380,1080
trike61,hub0,314,1080
trike62,hub0,488,1080
trike63,hub0,288,1080
trike64,hub0,579,976
