trike_id,hub_id,start_tick,end_tick
trike0,hub8,350,928
trike1,hub8,389,1080
trike2,hub8,494,1080
trike3,hub8,467,1080
trike4,hub8,460,1080
trike5,hub8,331,864
trike6,hub8,428,1080
trike7,hub8,526,1080
trike8,hub8,324,1080
trike9,hub8,468,1080
trike10,hub7,441,1080
trike11,hub7,329,1004
trike12,hub7,600,1080
trike13,hub7,540,1080
trike14,hub7,357,1080
trike15,hub6,352,1080
trike16,hub6,353,1080
trike17,hub6,308,1080
trike18,hub6,400,1080
trike19,hub6,378,1080
trike20,hub5,324,904
trike21,hub5,616,1080
trike22,hub5,363,1080
trike23,hub5,448,1057
trike24,hub5,360,1080
trike25,hub5,325,1080
trike26,hub5,371,1080
trike27,hub5,533,1080
trike28,hub5,521,1039
trike29,hub5,482,860
trike30,hub4,495,1080
trike31,hub4,447,1080
trike32,hub4,360,1080
trike33,hub4,503,1080
trike34,hub4,427,1080
trike35,hub3,345,1078
trike36,hub3,344,1080
trike37,hub3,471,1080
trike38,hub3,314,789
trike39,hub3,341,950
trike40,hub2,467,1080
trike41,hub2,424,1080
trike42,hub2,434,1020
trike43,hub2,405,990
trike44,hub2,392,1080
trike45,hub1,516,1080
trike46,hub1,325,1003
trike47,hub1,380,1080
trike48,hub1,394,1080
trike49,hub1,321,1080
trike50,hub1,271,1080
trike51,hub1,387,1080
trike52,hub1,476,1080
trike53,hub1,442,1080
trike54,hub1,296,1080
trike55,hub1,381,1017
trike56,hub1,355,1080
trike57,hub1,588,1080
trike58,hub1,557,1080
trike59,hub1,483,1033
trike60,hub0,287,1021
trike61,hub0,494,1080
trike62,hub0,448,1080
trike63,hub0,342,1050
trike64,hub0,425,1080
