trike_id,hub_id,start_tick,end_tick
trike0,hub8,486,1080
trike1,hub8,326,737
trike2,hub8,376,1080
trike3,hub8,527,1080
trike4,hub8,326,1080
trike5,hub8,372,1080
trike6,hub8,362,1080
trike7,hub8,387,1080
trike8,hub8,394,1080
trike9,hub8,354,1076
trike10,hub7,411,1080
trike11,hub7,371,869
trike12,hub7,353,1080
trike13,hub7,447,1080
trike14,hub7,297,1080
trike15,hub6,377,1080
trike16,hub6,447,1080
trike17,hub6,469,1080
trike18,hub6,459,1080
trike19,hub6,387,1080
trike20,hub5,406,1080
trike21,hub5,623,1080
trike22,hub5,462,1080
trike23,hub5,447,1080
trike24,hub5,428,1080
trike25,hub5,640,1080
trike26,hub5,384,1080
trike27,hub5,387,1080
trike28,hub5,327,1061
trike29,hub5,379,1080
trike30,hub4,395,1080
trike31,hub4,391,1080
trike32,hub4,423,1080
trike33,hub4,287,1080
trike34,hub4,323,1080
trike35,hub3,410,1080
trike36,hub3,394,1080
trike37,hub3,272,1080
trike38,hub3,278,1080
trike39,hub3,393,1080
trike40,hub2,457,1043
trike41,hub2,464,1080
trike42,hub2,505,859
trike43,hub2,317,1080
trike44,hub2,485,1043
trike45,hub1,387,1080
trike46,hub1,279,1080
trike47,hub1,354,1080
trike48,hub1,329,1080
trike49,hub1,385,1080
trike50,hub1,360,1080
trike51,hub1,237,1080
trike52,hub1,546,960
trike53,hub1,290,1080
trike54,hub1,515,1080
trike55,hub1,347,1080
trike56,hub1,418,1080
trike57,hub1,383,1065
trike58,hub1,353,1080
trike59,hub1,306,1080
trike60,hub0,245,1080
trike61,hub0,560,956
trike62,hub0,403,1080
trike63,hub0,371,1033
trike64,hub0,266,1080
