trike_id,hub_id,start_tick,end_tick
trike0,hub8,419,836
trike1,hub8,319,1080
trike2,hub8,408,1080
trike3,hub8,386,1080
trike4,hub8,378,1080
trike5,hub8,337,938
trike6,hub8,392,1080
trike7,hub8,605,1080
trike8,hub8,306,1080
trike9,hub8,365,1080
trike10,hub7,374,1080
trike11,hub7,388,1080
trike12,hub7,415,1080
trike13,hub7,393,1080
trike14,hub7,297,1080
trike15,hub6,312,1080
trike16,hub6,469,871
trike17,hub6,404,1080
trike18,hub6,339,1080
trike19,hub6,336,1080
trike20,hub5,378,865
trike21,hub5,513,1070
trike22,hub5,333,1080
trike23,hub5,288,1080
trike24,hub5,278,1079
trike25,hub5,343,900
trike26,hub5,406,1080
trike27,hub5,434,1080
trike28,hub5,627,1080
trike29,hub5,440,1041
trike30,hub4,392,842
trike31,hub4,537,1080
trike32,hub4,333,1062
trike33,hub4,417,1080
trike34,hub4,428,1080
trike35,hub3,409,1080
trike36,hub3,353,1080
trike37,hub3,382,1080
trike38,hub3,498,1080
trike39,hub3,368,1080
trike40,hub2,455,1080
trike41,hub2,475,1039
trike42,hub2,387,1080
trike43,hub2,359,1080
trike44,hub2,370,1080
trike45,hub1,336,1080
trike46,hub1,485,1080
trike47,hub1,268,972
trike48,hub1,374,1080
trike49,hub1,389,1080
trike50,hub1,476,1080
trike51,hub1,401,1057
trike52,hub1,389,1080
trike53,hub1,376,1080
trike54,hub1,365,1080
trike55,hub1,334,1080
trike56,hub1,378,1080
trike57,hub1,417,1080
trike58,hub1,327,1080
trike59,hub1,450,1080
trike60,hub0,272,1080
trike61,hub0,410,1080
trike62,hub0,612,1080
trike63,hub0,385,1080
trike64,hub0,350,1080
