trike_id,hub_id,start_tick,end_tick
trike0,hub8,431,1072
trike1,hub8,310,892
trike2,hub8,397,1080
trike3,hub8,390,1080
trike4,hub8,399,1080
trike5,hub8,350,1080
trike6,hub8,432,1080
trike7,hub8,414,1080
trike8,hub8,396,1080
trike9,hub8,268,1080
trike10,hub7,360,1064
trike11,hub7,363,1080
trike12,hub7,316,997
trike13,hub7,331,1064
trike14,hub7,317,1054
trike15,hub6,329,1080
trike16,hub6,413,1080
trike17,hub6,385,1080
trike18,hub6,488,1080
trike19,hub6,490,1074
trike20,hub5,409,1080
trike21,hub5,568,1080
trike22,hub5,337,1080
trike23,hub5,495,1080
trike24,hub5,350,1080
trike25,hub5,476,976
trike26,hub5,506,1080
trike27,hub5,523,1080
trike28,hub5,555,1080
trike29,hub5,417,1080
trike30,hub4,415,1080
trike31,hub4,375,1080
trike32,hub4,352,1080
trike33,hub4,376,1080
trike34,hub4,700,864
trike35,hub3,473,1080
trike36,hub3,563,1080
trike37,hub3,413,900
trike38,hub3,328,1080
trike39,hub3,336,1080
trike40,hub2,280,1080
trike41,hub2,478,1080
trike42,hub2,513,1040
trike43,hub2,365,1080
trike44,hub2,483,1080
trike45,hub1,368,1076
trike46,hub1,443,1080
trike47,hub1,484,866
trike48,hub1,456,1080
trike49,hub1,449,1080
trike50,hub1,408,1080
trike51,hub1,388,699
trike52,hub1,335,1080
trike53,hub1,566,884
trike54,hub1,410,1080
trike55,hub1,410,1080
trike56,hub1,316,1080
trike57,hub1,440,1080
trike58,hub1,355,1080
trike59,hub1,416,1080
trike60,hub0,261,1080
trike61,hub0,450,1080
trike62,hub0,273,751
trike63,hub0,336,1080
trike64,hub0,413,1080
