trike_id,hub_id,start_tick,end_tick
trike0,hub8,348,800
trike1,hub8,453,1080
trike2,hub8,390,1080
trike3,hub8,316,1080
trike4,hub8,389,1080
trike5,hub8,387,1080
trike6,hub8,355,1080
trike7,hub8,398,1070
trike8,hub8,282,973
trike9,hub8,383,1080
trike10,hub7,329,1068
trike11,hub7,397,1080
trike12,hub7,345,1037
trike13,hub7,507,1080
trike14,hub7,522,1080
trike15,hub6,434,1080
trike16,hub6,417,1080
trike17,hub6,413,1080
trike18,hub6,385,1080
trike19,hub6,332,1080
trike20,hub5,318,1080
trike21,hub5,281,1080
trike22,hub5,329,1050
trike23,hub5,482,1080
trike24,hub5,458,924
trike25,hub5,337,1080
trike26,hub5,430,1080
trike27,hub5,469,1080
trike28,hub5,548,1080
trike29,hub5,428,1080
trike30,hub4,320,1080
trike31,hub4,556,1080
trike32,hub4,399,1058
trike33,hub4,271,1080
trike34,hub4,461,1080
trike35,hub3,462,1080
trike36,hub3,519,1080
trike37,hub3,382,1080
trike38,hub3,275,1080
trike39,hub3,520,1076
trike40,hub2,482,1074
trike41,hub2,362,1057
trike42,hub2,659,1080
trike43,hub2,522,1080
trike44,hub2,390,1080
trike45,hub1,345,805
trike46,hub1,498,1080
trike47,hub1,497,1080
trike48,hub1,436,1080
trike49,hub1,293,1080
trike50,hub1,526,1080
trike51,hub1,522,1080
trike52,hub1,464,1080
trike53,hub1,311,1080
trike54,hub1,320,1080
trike55,hub1,429,1080
trike56,hub1,518,1080
trike57,hub1,533,1080
trike58,hub1,607,1060
trike59,hub1,391,1073
trike60,hub0,416,1080
trike61,hub0,386,1080
trike62,hub0,390,936
trike63,hub0,477,1061
trike64,hub0,342,775
