trike_id,hub_id,start_tick,end_tick
trike0,hub8,343,1080
trike1,hub8,276,958
trike2,hub8,287,1080
trike3,hub8,394,1080
trike4,hub8,493,1080
trike5,hub8,469,1080
trike6,hub8,442,1080
trike7,hub8,332,1080
trike8,hub8,415,1080
trike9,hub8,405,1037
trike10,hub7,312,1080
trike11,hub7,374,1080
trike12,hub7,331,1080
trike13,hub7,342,1080
trike14,hub7,406,1080
trike15,hub6,431,1080
trike16,hub6,303,1080
trike17,hub6,225,1080
trike18,hub6,458,1080
trike19,hub6,305,1026
trike20,hub5,351,944
trike21,hub5,319,1080
trike22,hub5,370,1080
trike23,hub5,316,1080
trike24,hub5,300,1080
trike25,hub5,347,1080
trike26,hub5,322,1080
trike27,hub5,345,1080
trike28,hub5,442,1080
trike29,hub5,629,1080
trike30,hub4,615,1080
trike31,hub4,242,1069
trike32,hub4,337,1080
trike33,hub4,375,1026
trike34,hub4,315,1080
trike35,hub3,414,1074
trike36,hub3,350,1080
trike37,hub3,349,949
trike38,hub3,414,1080
trike39,hub3,433,904
trike40,hub2,252,1080
trike41,hub2,471,1080
trike42,hub2,404,1080
trike43,hub2,336,1020
trike44,hub2,307,1080
trike45,hub1,335,1080
trike46,hub1,457,1080
trike47,hub1,283,1034
trike48,hub1,304,928
trike49,hub1,482,1080
trike50,hub1,326,1080
trike51,hub1,419,1080
trike52,hub1,448,937
trike53,hub1,350,1080
trike54,hub1,376,1080
trike55,hub1,399,1080
trike56,hub1,400,1080
trike57,hub1,252,1080
trike58,hub1,399,1080
trike59,hub1,345,1080
trike60,hub0,409,1080
trike61,hub0,312,1080
trike62,hub0,381,1080
trike63,hub0,338,1080
trike64,hub0,306,1080
