trike_id,hub_id,start_tick,end_tick
trike0,hub8,366,1077
trike1,hub8,348,1080
trike2,hub8,355,915
trike3,hub8,265,1080
trike4,hub8,314,1080
trike5,hub8,362,1080
trike6,hub8,357,1080
trike7,hub8,338,1026
trike8,hub8,411,1042
trike9,hub8,326,1080
trike10,hub7,452,742
trike11,hub7,397,1080
trike12,hub7,442,1050
trike13,hub7,365,1080
trike14,hub7,373,1073
trike15,hub6,305,1080
trike16,hub6,508,1080
trike17,hub6,318,1080
trike18,hub6,267,1080
trike19,hub6,445,1080
trike20,hub5,563,1080
trike21,hub5,610,1080
trike22,hub5,393,1080
trike23,hub5,420,1061
trike24,hub5,412,1080
trike25,hub5,500,1080
trike26,hub5,620,1080
trike27,hub5,269,1080
trike28,hub5,535,1080
trike29,hub5,267,1080
trike30,hub4,446,1080
trike31,hub4,501,1080
trike32,hub4,293,951
trike33,hub4,439,1080
trike34,hub4,376,995
trike35,hub3,293,1080
trike36,hub3,280,1080
trike37,hub3,477,1080
trike38,hub3,538,1080
trike39,hub3,374,1080
trike40,hub2,337,1080
trike41,hub2,347,1080
trike42,hub2,380,1080
trike43,hub2,436,1080
trike44,hub2,454,1080
trike45,hub1,606,936
trike46,hub1,293,1080
trike47,hub1,640,1080
trike48,hub1,339,1080
trike49,hub1,520,1030
trike50,hub1,332,1080
trike51,hub1,326,893
trike52,hub1,306,1080
trike53,hub1,407,1080
trike54,hub1,408,1057
trike55,hub1,276,1080
trike56,hub1,335,1080
trike57,hub1,326,1080
trike58,hub1,327,1080
trike59,hub1,467,727
trike60,hub0,381,1080
trike61,hub0,408,1046
trike62,hub0,318,1080
trike63,hub0,452,1080
trike64,hub0,364,1080
