trike_id,expense_type,amount,tick
trike0,end_gas,5.590149007368276,1080
trike1,end_gas,5.287977021950213,1080
trike2,end_gas,3.3535049550354703,1080
trike3,end_gas,3.7372444996864194,1080
trike4,end_gas,2.65229320722373,1080
trike5,end_gas,2.6497382895017396,1080
trike6,end_gas,3.4338154605805378,1080
trike7,end_gas,4.811633019415063,1080
trike8,end_gas,2.0146734031175866,1080
trike9,end_gas,4.801814560387943,1080
trike10,end_gas,5.12481310755782,1080
trike11,end_gas,3.5417780184130483,1080
trike12,end_gas,5.226241193042649,1080
trike13,end_gas,2.4858144378078006,1080
trike14,end_gas,3.1823967268619304,1080
trike15,end_gas,3.1224886695512724,1080
trike16,end_gas,2.995708333802336,1080
trike17,end_gas,3.4977939424734146,1080
trike18,end_gas,2.7071946473679858,1080
trike19,end_gas,2.3711498850459782,1080
trike20,end_gas,4.887900900542046,1080
trike21,end_gas,4.881721885604967,1080
trike22,end_gas,3.1107016990800687,1080
trike23,end_gas,4.50785626260802,1080
trike24,end_gas,3.808230489127865,1080
trike25,end_gas,3.349184398538649,1080
trike26,end_gas,2.4308751885299023,1080
trike27,end_gas,3.504254784117276,1080
trike28,end_gas,4.9811355941189985,1080
trike29,end_gas,2.6602693217493365,1080
trike30,end_gas,3.284703220342984,1080
trike31,end_gas,4.164647071259388,1080
trike32,end_gas,3.8561415348989354,1080
trike33,end_gas,2.752945122727452,1080
trike34,end_gas,3.8877083384847686,1080
trike35,end_gas,2.6308835175555605,1080
trike36,end_gas,3.4689218997096614,1080
trike37,end_gas,4.160956530429693,1080
trike38,end_gas,3.735627607417516,1080
trike39,end_gas,3.3784342818731647,1080
trike40,end_gas,5.786291523735413,1080
trike41,end_gas,4.476734383274425,1080
trike42,end_gas,3.4749585385674018,1080
trike43,end_gas,4.7359106385532685,1080
trike44,end_gas,3.169077421168493,1080
trike45,end_gas,3.36454590848783,1080
trike46,end_gas,4.898137657611881,1080
trike47,end_gas,4.3327948758403245,1080
trike48,end_gas,4.703130687162085,1080
trike49,end_gas,2.2466504319985168,1080
trike50,end_gas,5.195502439589557,1080
trike51,end_gas,3.8611427683628516,1080
trike52,end_gas,2.52800606275121,1080
trike53,end_gas,5.572719152602632,1080
trike54,end_gas,5.275752612462996,1080
trike55,end_gas,4.328973645325834,1080
trike56,end_gas,3.0561814877972537,1080
trike57,end_gas,3.23151967035974,1080
trike58,end_gas,4.088061102223233,1080
trike59,end_gas,2.9893060356738714,1080
trike60,end_gas,3.3712667120119124,1080
trike61,end_gas,4.5868875000449245,1080
trike62,end_gas,5.622214215854702,1080
trike63,end_gas,5.533745105563623,1080
trike64,end_gas,3.841141054867677,1080
trike0,daily_expense,[992.68097272],1080
trike1,daily_expense,[145.22414334],1080
trike2,daily_expense,[886.62422979],1080
trike3,daily_expense,[159.23644822],1080
trike4,daily_expense,[363.08790975],1080
trike5,daily_expense,[563.86054268],1080
trike6,daily_expense,[451.22483019],1080
trike7,daily_expense,[110.51433227],1080
trike8,daily_expense,[137.94402323],1080
trike9,daily_expense,[378.80438565],1080
trike10,daily_expense,[394.09240061],1080
trike11,daily_expense,[275.52588326],1080
trike12,daily_expense,[851.1716812],1080
trike13,daily_expense,[224.2430495],1080
trike14,daily_expense,[280.11207595],1080
trike15,daily_expense,[432.90373876],1080
trike16,daily_expense,[1004.71602685],1080
trike17,daily_expense,[152.84328817],1080
trike18,daily_expense,[448.16983487],1080
trike19,daily_expense,[381.2452688],1080
trike20,daily_expense,[301.62826538],1080
trike21,daily_expense,[444.44640854],1080
trike22,daily_expense,[289.81974359],1080
trike23,daily_expense,[535.31533279],1080
trike24,daily_expense,[449.96326122],1080
trike25,daily_expense,[793.16250308],1080
trike26,daily_expense,[865.37395512],1080
trike27,daily_expense,[224.18962597],1080
trike28,daily_expense,[587.64683305],1080
trike29,daily_expense,[861.74526806],1080
trike30,daily_expense,[316.06815115],1080
trike31,daily_expense,[281.85479357],1080
trike32,daily_expense,[648.15856507],1080
trike33,daily_expense,[358.74262565],1080
trike34,daily_expense,[304.42543094],1080
trike35,daily_expense,[495.50727067],1080
trike36,daily_expense,[209.26509261],1080
trike37,daily_expense,[724.14578505],1080
trike38,daily_expense,[180.67082108],1080
trike39,daily_expense,[419.73665886],1080
trike40,daily_expense,[123.16868527],1080
trike41,daily_expense,[389.66737011],1080
trike42,daily_expense,[142.86168307],1080
trike43,daily_expense,[263.98121537],1080
trike44,daily_expense,[184.0950787],1080
trike45,daily_expense,[157.43154278],1080
trike46,daily_expense,[519.26470508],1080
trike47,daily_expense,[745.04001891],1080
trike48,daily_expense,[320.78813716],1080
trike49,daily_expense,[184.55060362],1080
trike50,daily_expense,[462.26264687],1080
trike51,daily_expense,[771.45133358],1080
trike52,daily_expense,[299.85108132],1080
trike53,daily_expense,[222.02675563],1080
trike54,daily_expense,[499.36826327],1080
trike55,daily_expense,[372.67169623],1080
trike56,daily_expense,[386.99775739],1080
trike57,daily_expense,[695.30805561],1080
trike58,daily_expense,[323.83347506],1080
trike59,daily_expense,[823.70599043],1080
trike60,daily_expense,[579.5565845],1080
trike61,daily_expense,[459.42198583],1080
trike62,daily_expense,[625.02596648],1080
trike63,daily_expense,[282.41089004],1080
trike64,daily_expense,[240.26452475],1080
