trike_id,hub_id,start_tick,end_tick
trike0,hub8,382,1080
trike1,hub8,476,1080
trike2,hub8,413,960
trike3,hub8,374,1080
trike4,hub8,427,1080
trike5,hub8,341,1080
trike6,hub8,363,1080
trike7,hub8,377,1080
trike8,hub8,411,1080
trike9,hub8,414,1080
trike10,hub7,547,1080
trike11,hub7,535,1080
trike12,hub7,503,1080
trike13,hub7,295,1080
trike14,hub7,432,1080
trike15,hub6,414,1080
trike16,hub6,361,1080
trike17,hub6,662,1080
trike18,hub6,475,1080
trike19,hub6,350,1080
trike20,hub5,719,1080
trike21,hub5,380,1080
trike22,hub5,302,1013
trike23,hub5,480,1080
trike24,hub5,352,1080
trike25,hub5,409,1080
trike26,hub5,591,1039
trike27,hub5,434,1080
trike28,hub5,325,1080
trike29,hub5,385,1080
trike30,hub4,373,1080
trike31,hub4,366,1080
trike32,hub4,340,1000
trike33,hub4,266,1080
trike34,hub4,413,1080
trike35,hub3,369,1080
trike36,hub3,407,1080
trike37,hub3,393,1080
trike38,hub3,566,1074
trike39,hub3,408,869
trike40,hub2,262,1049
trike41,hub2,438,1080
trike42,hub2,376,1080
trike43,hub2,413,664
trike44,hub2,478,1080
trike45,hub1,300,1080
trike46,hub1,423,1080
trike47,hub1,417,1080
trike48,hub1,435,1080
trike49,hub1,404,1049
trike50,hub1,374,1080
trike51,hub1,437,1080
trike52,hub1,399,1080
trike53,hub1,399,1080
trike54,hub1,364,1080
trike55,hub1,497,1080
trike56,hub1,319,1053
trike57,hub1,395,959
trike58,hub1,338,1080
trike59,hub1,445,1080
trike60,hub0,386,1080
trike61,hub0,401,955
trike62,hub0,313,1035
trike63,hub0,350,881
trike64,hub0,367,1080
