trike_id,expense_type,amount,tick
trike0,end_gas,2.8219309275548983,1080
trike1,end_gas,5.195810240274597,1080
trike2,end_gas,5.513679345104404,1080
trike3,end_gas,3.214868039106731,1080
trike4,end_gas,5.256919991113744,1080
trike5,end_gas,4.074427675709304,1080
trike6,end_gas,2.621292577786082,1080
trike7,end_gas,4.790000825372355,1080
trike8,end_gas,4.239947690472524,1080
trike9,end_gas,2.763347546704162,1080
trike10,end_gas,1.208289995412428,1080
trike11,end_gas,1.778564854841679,1080
trike12,end_gas,4.021512397157905,1080
trike13,end_gas,2.9397455604047673,1080
trike14,end_gas,5.02565160435783,1080
trike15,end_gas,2.271491564704918,1080
trike16,end_gas,4.011122737300075,1080
trike17,end_gas,2.2925612745644552,1080
trike18,end_gas,2.2753974964695716,1080
trike19,end_gas,3.3077707852391613,1080
trike20,end_gas,4.288549598000979,1080
trike21,end_gas,3.8790246187624997,1080
trike22,end_gas,5.212704320793919,1080
trike23,end_gas,5.284820732667992,1080
trike24,end_gas,3.902454596767029,1080
trike25,end_gas,4.255269730310904,1080
trike26,end_gas,4.1524889399401905,1080
trike27,end_gas,2.8841286814777014,1080
trike28,end_gas,3.3758857107635367,1080
trike29,end_gas,2.1127512284996324,1080
trike30,end_gas,4.972272794927297,1080
trike31,end_gas,4.395332328436492,1080
trike32,end_gas,4.137203666993744,1080
trike33,end_gas,4.048715852079521,1080
trike34,end_gas,3.594181627644154,1080
trike35,end_gas,2.85564562251238,1080
trike36,end_gas,3.619123207053376,1080
trike37,end_gas,4.344759283228809,1080
trike38,end_gas,6.036728885531643,1080
trike39,end_gas,3.155146941390902,1080
trike40,end_gas,4.101221623580766,1080
trike41,end_gas,1.5509398668196213,1080
trike42,end_gas,4.017029125145812,1080
trike43,end_gas,3.948236918488119,1080
trike44,end_gas,5.031600202919462,1080
trike45,end_gas,3.3438654764233138,1080
trike46,end_gas,2.872391496186623,1080
trike47,end_gas,4.654713642036838,1080
trike48,end_gas,3.1398558169454693,1080
trike49,end_gas,4.296430321601204,1080
trike50,end_gas,2.4308262765025868,1080
trike51,end_gas,5.0662711159512845,1080
trike52,end_gas,1.9994716066982263,1080
trike53,end_gas,5.668661174745301,1080
trike54,end_gas,4.678789218820369,1080
trike55,end_gas,3.180068386288523,1080
trike56,end_gas,3.0740279896370826,1080
trike57,end_gas,3.8289024303744035,1080
trike58,end_gas,2.9881610235224474,1080
trike59,end_gas,3.908704277383854,1080
trike60,end_gas,3.881778249302495,1080
trike61,end_gas,3.259894106317182,1080
trike62,end_gas,5.4965442480933335,1080
trike63,end_gas,2.662140765230863,1080
trike64,end_gas,2.6592090690403825,1080
trike0,daily_expense,[467.32164811],1080
trike1,daily_expense,[522.1141304],1080
trike2,daily_expense,[313.056603],1080
trike3,daily_expense,[350.07810489],1080
trike4,daily_expense,[409.50695561],1080
trike5,daily_expense,[304.98471186],1080
trike6,daily_expense,[311.37532424],1080
trike7,daily_expense,[409.34426367],1080
trike8,daily_expense,[105.06176915],1080
trike9,daily_expense,[325.89994076],1080
trike10,daily_expense,[258.1434256],1080
trike11,daily_expense,[99.96997602],1080
trike12,daily_expense,[198.93819915],1080
trike13,daily_expense,[281.18660784],1080
trike14,daily_expense,[217.39433374],1080
trike15,daily_expense,[230.135598],1080
trike16,daily_expense,[302.79034498],1080
trike17,daily_expense,[624.21764913],1080
trike18,daily_expense,[389.06180778],1080
trike19,daily_expense,[429.82550807],1080
trike20,daily_expense,[359.52164005],1080
trike21,daily_expense,[221.54410972],1080
trike22,daily_expense,[88.16075457],1080
trike23,daily_expense,[498.82029719],1080
trike24,daily_expense,[644.95144213],1080
trike25,daily_expense,[799.433712],1080
trike26,daily_expense,[646.09719619],1080
trike27,daily_expense,[280.91402039],1080
trike28,daily_expense,[965.80256042],1080
trike29,daily_expense,[317.59950185],1080
trike30,daily_expense,[424.0480688],1080
trike31,daily_expense,[577.87471865],1080
trike32,daily_expense,[573.09675277],1080
trike33,daily_expense,[381.98216931],1080
trike34,daily_expense,[329.58244396],1080
trike35,daily_expense,[329.64976895],1080
trike36,daily_expense,[313.80989918],1080
trike37,daily_expense,[98.56115229],1080
trike38,daily_expense,[97.37554432],1080
trike39,daily_expense,[362.00691802],1080
trike40,daily_expense,[3155.3086357],1080
trike41,daily_expense,[375.02090615],1080
trike42,daily_expense,[314.24564487],1080
trike43,daily_expense,[414.66525853],1080
trike44,daily_expense,[212.95791226],1080
trike45,daily_expense,[414.44666004],1080
trike46,daily_expense,[171.23969374],1080
trike47,daily_expense,[898.92933994],1080
trike48,daily_expense,[355.10699585],1080
trike49,daily_expense,[502.89230221],1080
trike50,daily_expense,[917.24873822],1080
trike51,daily_expense,[193.50716966],1080
trike52,daily_expense,[190.65127646],1080
trike53,daily_expense,[618.06732976],1080
trike54,daily_expense,[495.89720681],1080
trike55,daily_expense,[440.56394842],1080
trike56,daily_expense,[345.47833259],1080
trike57,daily_expense,[384.06213159],1080
trike58,daily_expense,[745.42538543],1080
trike59,daily_expense,[679.17330685],1080
trike60,daily_expense,[355.73215525],1080
trike61,daily_expense,[264.52764457],1080
trike62,daily_expense,[676.80094178],1080
trike63,daily_expense,[727.46111208],1080
trike64,daily_expense,[501.13153413],1080
