trike_id,hub_id,start_tick,end_tick
trike0,hub8,469,1080
trike1,hub8,310,1080
trike2,hub8,344,1080
trike3,hub8,501,1080
trike4,hub8,360,1080
trike5,hub8,338,1080
trike6,hub8,316,1041
trike7,hub8,337,1080
trike8,hub8,255,1080
trike9,hub8,256,1045
trike10,hub7,440,645
trike11,hub7,463,1080
trike12,hub7,452,891
trike13,hub7,434,1080
trike14,hub7,380,1080
trike15,hub6,439,1080
trike16,hub6,326,959
trike17,hub6,399,1080
trike18,hub6,472,1080
trike19,hub6,475,1080
trike20,hub5,307,1080
trike21,hub5,418,1080
trike22,hub5,476,1080
trike23,hub5,345,1080
trike24,hub5,338,1080
trike25,hub5,469,1080
trike26,hub5,415,1080
trike27,hub5,436,1080
trike28,hub5,333,1080
trike29,hub5,462,1080
trike30,hub4,319,1011
trike31,hub4,424,1080
trike32,hub4,370,1080
trike33,hub4,415,1080
trike34,hub4,363,1080
trike35,hub3,379,1080
trike36,hub3,289,1080
trike37,hub3,308,970
trike38,hub3,389,849
trike39,hub3,428,1080
trike40,hub2,266,1080
trike41,hub2,430,1080
trike42,hub2,477,1080
trike43,hub2,472,1080
trike44,hub2,321,1080
trike45,hub1,488,1080
trike46,hub1,461,1080
trike47,hub1,396,1080
trike48,hub1,325,1080
trike49,hub1,299,1073
trike50,hub1,256,1080
trike51,hub1,425,1080
trike52,hub1,470,997
trike53,hub1,270,1080
trike54,hub1,381,1080
trike55,hub1,306,1076
trike56,hub1,318,974
trike57,hub1,331,950
trike58,hub1,369,1080
trike59,hub1,452,1080
trike60,hub0,318,1080
trike61,hub0,372,1080
trike62,hub0,421,1080
trike63,hub0,488,1080
trike64,hub0,357,1080
