trike_id,hub_id,start_tick,end_tick
trike0,hub8,394,944
trike1,hub8,419,1057
trike2,hub8,410,1080
trike3,hub8,443,1080
trike4,hub8,439,1080
trike5,hub8,344,1080
trike6,hub8,365,1080
trike7,hub8,416,1080
trike8,hub8,310,856
trike9,hub8,432,1080
trike10,hub7,459,1080
trike11,hub7,339,1080
trike12,hub7,384,1080
trike13,hub7,418,1028
trike14,hub7,574,1080
trike15,hub6,533,1080
trike16,hub6,455,1080
trike17,hub6,489,1080
trike18,hub6,364,1080
trike19,hub6,352,1080
trike20,hub5,388,1075
trike21,hub5,472,899
trike22,hub5,396,1080
trike23,hub5,320,1063
trike24,hub5,331,1080
trike25,hub5,327,1080
trike26,hub5,383,1080
trike27,hub5,634,1080
trike28,hub5,321,1080
trike29,hub5,425,1080
trike30,hub4,406,1074
trike31,hub4,434,1080
trike32,hub4,458,1080
trike33,hub4,377,1007
trike34,hub4,401,1080
trike35,hub3,358,1080
trike36,hub3,347,1080
trike37,hub3,344,979
trike38,hub3,503,1080
trike39,hub3,344,1080
trike40,hub2,353,1080
trike41,hub2,333,1069
trike42,hub2,300,1026
trike43,hub2,244,1080
trike44,hub2,416,1071
trike45,hub1,496,1080
trike46,hub1,354,1080
trike47,hub1,333,1080
trike48,hub1,430,1080
trike49,hub1,407,1080
trike50,hub1,382,1080
trike51,hub1,402,1080
trike52,hub1,386,1080
trike53,hub1,439,1080
trike54,hub1,291,1080
trike55,hub1,402,1080
trike56,hub1,356,1080
trike57,hub1,384,1080
trike58,hub1,261,1080
trike59,hub1,371,1080
trike60,hub0,403,1080
trike61,hub0,378,1080
trike62,hub0,423,1080
trike63,hub0,426,1080
trike64,hub0,483,1080
