trike_id,hub_id,start_tick,end_tick
trike0,hub8,486,1080
trike1,hub8,347,1080
trike2,hub8,579,1080
trike3,hub8,347,1080
trike4,hub8,260,1080
trike5,hub8,339,937
trike6,hub8,385,1080
trike7,hub8,330,1080
trike8,hub8,391,904
trike9,hub8,447,1080
trike10,hub7,486,1080
trike11,hub7,348,1080
trike12,hub7,305,1080
trike13,hub7,449,1080
trike14,hub7,515,1080
trike15,hub6,351,1079
trike16,hub6,403,1080
trike17,hub6,343,1080
trike18,hub6,391,1080
trike19,hub6,498,1080
trike20,hub5,308,1080
trike21,hub5,309,1080
trike22,hub5,255,1080
trike23,hub5,321,1080
trike24,hub5,317,1080
trike25,hub5,347,1066
trike26,hub5,357,1080
trike27,hub5,459,1019
trike28,hub5,405,1080
trike29,hub5,339,1080
trike30,hub4,367,1080
trike31,hub4,365,1080
trike32,hub4,603,1080
trike33,hub4,330,1080
trike34,hub4,301,1080
trike35,hub3,420,1080
trike36,hub3,420,1080
trike37,hub3,409,948
trike38,hub3,370,1080
trike39,hub3,412,1080
trike40,hub2,419,1080
trike41,hub2,355,1080
trike42,hub2,433,1080
trike43,hub2,338,843
trike44,hub2,469,1080
trike45,hub1,519,1080
trike46,hub1,335,984
trike47,hub1,264,1080
trike48,hub1,373,1003
trike49,hub1,348,1080
trike50,hub1,665,1080
trike51,hub1,344,1080
trike52,hub1,467,1080
trike53,hub1,665,1080
trike54,hub1,442,1080
trike55,hub1,363,1080
trike56,hub1,462,1080
trike57,hub1,477,1080
trike58,hub1,411,973
trike59,hub1,436,949
trike60,hub0,368,1080
trike61,hub0,467,1002
trike62,hub0,425,1080
trike63,hub0,400,1080
trike64,hub0,349,1080
